lat,lng,city,state,date,specs,shape,duration
40.3892726,74.7618284,Hopewell,NJ,12/31/78,"December 31, 1978 at 12:30AM - Object hoovered over my parked car for about 10 minutes and was about 100-150 ft above my car. Estimate ",Disk,30 mins
39.768403,86.158068,Indianapolis,IN,12/23/78,"Two disk-shaped craft hovering over city night , forms defined by red, successive lights illuminating edges, suddenly shoot skyward",Disk,2 min.
30.8327022,83.2784851,Valdosta,GA,12/23/78,"Warm December night two days before Christmas, while standing in my landlords backyard watching the goings on in the chickencoupe with ",Chevron,1.5 minutes
40.3767741,74.4245952,Helmetta,NJ,12/20/78,"It hovered , sprinted across the sky. Hovered again. Disappeared.",Circle,seconds
47.6062095,122.3320708,Seattle,WA,12/20/78,"UFO Sighting in December 1978 in Seattle, WA.",Disk,5-10 minutes
33.9816812,118.2250725,Huntington+Park,CA,12/20/78,"My Father and I watched a silver object, shaped like a diamond on its side.  It hovered overhead then slowly moved to the right, then d",Disk,20 min.
44.2909491,121.5492118,Sisters+(near),OR,12/15/78,neon multi-colored jellyfish type hovering object in Oregon late 70's -first report of this incident,Other,possibly 4- 5 seconds
37.7354426,120.3839017,Lake+Don+Pedro,CA,12/15/78,"From a sideview looked like very large dark rectangles moving above the water very quickly,,no sound.",Rectangle,4 seconds
40.5375793,77.35332129999999,Mexico,PA,12/10/78,Four silvery disk objects observed,Disk,hour +
41.1134289,74.2454254,Ringwood,NJ,12/9/78,Triangular aircraft sighted from Virginia to NY State in '78,Triangle,3minutes
40.217288,74.01105299999999,Edison/Asbury+Park,NJ,12/1/78,"was follow by object in edison, abducted for 4 hrs. returned to asbury pk saw craft on ground and in sky changed my life.",Other,hours
41.1489458,73.98300290000002,Rockland+County,NY,12/1/78,Dream of alien attack with &quot;stun&quot; tripod,Unknown,15 minutes
47.9543375,117.476891,Deer+Park,WA,11/30/78,"My mother and father in-law, My wife,our two boys,(4th &amp; 5th grade) and myself observed a very bright green light through the kitchen w",Disk,5 min.
46.8799663,121.7269094,Mt.+Rainier+National+Park,WA,11/29/78,"FIRST TIME REPORTED Late November, 1978 Mt Rainier National Park &amp; Ashford. Double Sighting, 6 Hours",Unknown,6 Hours
32.8098214,101.9148794,Arvana-Lamesa,TX,11/28/78,"UFO over Lamesa, Texas cotton gin",Disk,15 Min
39.1501709,123.2077831,Ukiah,CA,11/27/78,"UFO over Ukiah, sphere with beams coming out from it...then I forgot the entire sighting until I saw a report in the paper",Sphere,10 minutes
39.1501709,123.2077831,Ukiah,CA,11/27/78,"1978 sphere inside cloud over Ukiah Valley, Ca  beams of light radiated out from it after a few minutes",Sphere,10 minutes
45.1815281,67.441251,Baileyville,ME,11/27/78,My ex and I was coming home from his parents house and I was about ready to give birth to my first son.  We stopped at a pull off a mil,Light,3 hours
30.247267,98.84956500000001,Fredericksburg+(northwest+Hill+Country)),TX,11/25/78,Blue lights fill room of house in rural Texas before abruptly vanishing,Light,1 minute
45.5102135,92.99310539999999,North+Branch+(south+of),MN,11/21/78,That thing was not built around here,Rectangle,5 minutes
41.1596571,104.7129623,Interstate+80/25,WY,11/17/78,I saw &quot;heavenly apparitions&quot; (for lack of a better expression) that lasted for approximately 10 hrs.,Other,10 hrs
41.38122449999999,70.6744723,West+Tibury,MA,11/15/78,"circular light pattern at about 30,000 ft.",Disk,8 min.
36.1699412,115.1398296,Las+Vegas+(??),NV,11/15/78,not been noted on any sighting that i have heard of.,Cigar,10 min
53.6304753,113.625642,St.+Albert+(Canada),AB,11/11/78,In response to sighting of 08/15/78 in St. Albert,Unknown,10-20 minutes
30.1688187,93.3759893,Carlyss,LA,11/11/78,"okay, im am sending this regarding the sighting in Carlyss, La. appr. 1978. the report said they were 16 years old and scared and you w",Light,5 minutes
43.6406274,72.1439764,Lebanon/Enfield,NH,11/5/78,"November 1978 I saw a Triangle shaped UFO with a red light under the bottom that beamed outward, in Lebanon and Enfield, NH.",Triangle,~25 minutes
42.7284117,73.69178509999999,Troy,NY,11/1/78,"Purple lights on a low- and slow-flying, hissing object.",Light,10 seconds
31.4637723,100.4370375,San+Angelo,TX,11/1/78,Wildlife photos developed with only a ufo in pic,Chevron,two minutes
37.7797825,119.0754232,June+Lake,CA,11/1/78,MIGHT HAVE BEEN POWER BY ANT GRAVITY DEVICE,Disk,15;00 MIN
39.6128243,86.37415999999999,Mooresville,IN,11/1/78,a bright object follows 2 women home and gives a show,Other,15 min.
38.4200892,82.0554159,Culloden,WV,11/1/78,"We had been to a bonfire on a friends farm.  As we were returning home, we were passing through this small town when I looked at the dr",Unknown,5 Minutes
34.9854275,80.5495112,Monroe,NC,10/25/78,Coming home from grocery store on a brisk fall evening I noticed something in the sky to the NW of our location. Stopped car to take pi,Disk,5 min
45.2938143,111.9460911,Virginia+City,MT,10/25/78,While elk hunting South of town I sighted a huge object which was shiny like mylar or a mirror but seemed metalic. It was shaped like a,Other,10 minutes
42.8358977,78.7538895,West+Seneca,NY,10/20/78,"two triangler, dark grey objects hovering at tree top level.",Triangle,10 min.
33.5206608,86.80248999999999,Birmingham,AL,10/18/78,Is there a  4 way stop sign in space for UFO.,Oval,1 hour
43.0612461,71.2888619,Candia,NH,10/15/78,Very large object seen in mid October 1978,Oval,15- 20 mon
22.2208387,159.5804942,"Haena,+Kauai",HI,10/15/78,"Six bright blue light orbs dance above the ocean just off Haena, Kauai in 1978.",Light,5 minutes
35.4770574,83.3205859,Cherokee,NC,10/15/78,Unknown white orb followed by approxmately 4 known objects,Light,2 min.
29.8118757,85.30297399999999,Port+St.+Joe,FL,10/15/78,Sighting In Florida,Circle,10-15 minutes
47.6776832,116.7804664,Coeur+d'Alene,ID,10/15/78,Object raised vertically from lake and zips off horizontally like a lightning bolt.,Oval,10 seconds
42.670782,83.0329934,Shelby+Township,MI,10/15/78,Witnessed 2 Mich State Troopers run from close encouter of second kind.,Disk,25 minutes
42.0333623,87.88339909999999,Des+Plaines,IL,10/15/78,Sighting in Illinois,Disk,30 sec
33.7489954,84.3879824,Atlanta,GA,10/14/78,A saucer shaped ship was seen from about 50 yards away.  It hovered.,Disk,15 minutes
33.8483212,109.1432936,Alpine,AZ,10/12/78,"DURING A HUNTING TRIP IN THE MOUNTAINS,WE MADE CAMP AND LATE THAT NIGHT I SAW THE FOLLOWING. A BRIGHT LIGHT THAT CAME FROM THE SOUTHEAS",Circle,2 hours
36.0345159,89.38562809999999,Dyersburg,TN,10/12/78,NW TN TRIANGLE.,Triangle,2 hours
35.4873613,80.6217341,Kannapolis,NC,10/12/78,A  close encounter!,Disk,N/A
42.5294773,83.7802214,Brighton,MI,10/11/78,round revolving lights reflecting on the fog,Circle,5 miniutes
40.700936,73.712909,Elmont,NY,10/10/78,A memory I will never forget that happened meny years ago.,Rectangle,5min
42.78855530000001,71.2008912,Salem,NH,10/8/78,Approx. noon of this day in October. I was relaxing on my car and just la,Disk,5 hours
42.7647763,71.43980739999999,Hudson,NH,10/5/78,((HOAX??))  THREE OF US SAW  LIGHTS IN THE SKY AND LOST AT LEAST ONE HOUR . 500 Lights On Object0: Yes,Circle,1 HOUR
39.9525839,75.1652215,Philadelphia,PA,10/4/78,eight foot flurescant globe puts out lights then floats through antenna farm missing a dozen towers and a hundred cables,Sphere,twenty minutes
43.2366929,83.906357,Burt,MI,10/3/78,A silent circular craft with lights on the side and three on the bottom as in a triangle.,Circle,3 minutes
