lat,lng,city,state,date,specs,shape,duration
30.080174,94.1265562,Beaumont,TX,12/15/74,Watched star like object on the horizan go up in an arch and then approach me and fly close enough so I could see the pilot.,Cigar,1 hour
34.5794343,118.1164613,Palmdale,CA,12/12/74,The disc-shaped craft seemed to sense my presense as it zoomed toward my house.,Disk,unknown
46.68115299999999,68.0158615,Presque+Isle,ME,12/5/74,cigar shaped lights pass over Presque Isle and disappear over airport (when closed),Other,2 mins
35.3137111,83.1765333,Cullowhee,NC,12/1/74,"In 1974 I was in Walker dorm on the 7th floor where I went to school at Western Carolina University, in the little mountain village of",Sphere,hour
35.3137111,83.1765333,Cullowhee,NC,12/1/74,Dancing Lights over College Campus,Light,hour
31.0567117,93.21312309999999,Fort+Polk,LA,12/1/74,I witnessed this event when I was 17 years old and had just entered the army.  I was awaiting what was called the catttle trucks to tra,Unknown,5 min
32.7498851,86.5123493,Verbena,AL,11/25/74,Big Bobbing red light,Sphere,5 minutes
39.9625534,84.3280022,West+Milton,OH,11/25/74,Two orange globes traveling slowly north to south.,Circle,10 minutes
45.1314849,75.7161333,North+Gower+(Canada),ON,11/18/74,HBCCUFO CANADIAN REPORT:  Bright flashing object with lights around the outside of it.,N/A,5 minutes
44.48362669999999,84.7797529,Higgens+Lake,MI,11/17/74,"Bright light hovers over Higgens Lake, MI  one night1974 or 1975 during deer hunting season Nov.15th - Dec.1st",Light,10 minutes
43.4055504,88.7051037,Juneau,WI,11/16/74,a series of lights moving like a snake,Other,20 seconds
34.1898566,118.451357,Van+Nuys,CA,11/15/74,I SAW WHAT APPEARED TO BE A &quot;FALLING STAR&quot; (A BRIGHT BALL OF LIGHT);JUST ABOVE THE SANTA MONICA MOUNTAINS.THE LIGHT JUST KEPT MOVING IN,Teardrop,4 minutes
29.028318,81.3031179,Deland,FL,11/15/74,"Ultra-fast streaking soundless white light in the rural sky, car followed by dark shape in sky in same area.",Light,8 to 10 seconds
33.5604168,81.7195533,Aiken,SC,11/15/74,"parallelogram shape outline only, no matter (substance) visible between the inverting of itself changing from red to green",Changing,60 seconds
39.8693326,84.1416821,Huber+Heights/Dayton,OH,11/15/74,"1974-75, Huber Heights, OH Silent saucer/UFO hovering over me, incredible speed.",Disk,3 min
44.48362669999999,84.7797529,Higgins+Lake,MI,11/15/74,"Higgins Lake ,Mi.  Nov.1974 at night.  Round, bright white object hovers over the lake.",Circle,10 minutes
46.6104547,81.0073828,Val+Caron+(Canada),ON,11/15/74,The craft first caught my attention by it's size and lack of noise since the Sudbury airport is so near.The object appeared to construc,Cylinder,10 mins
60.5424087,145.7525414,Cordova,AK,11/15/74,UFO ALIEN ABDUCTION AND SPACE CRAFT INCOUNTER A DEMENSHONAL SPEED TRAIL WAS LEFT,Disk,5 HOURS
40.7985699,74.23908279999999,West+Orange,NJ,11/15/74,Better left alone..,N/A,0:08
29.95106579999999,90.0715323,New+Orleans,LA,11/13/74,Two Saucer Shape U.F.O.'s over New Orleans East.,Disk,25 secounds
43.16174830000001,70.6482581,York,ME,11/10/74,"triangle with lights, and something like landing &quot;legs&quot;",Triangle,1 minute
35.2270869,80.8431267,Charlotte,NC,11/9/74,saw very large saucer shape low 300ft. hovering ufo craft,Circle,N/A
35.3620235,86.20943419999999,Tullahoma,TN,11/4/74,Up close and personal to a bright glowing disk while fishing at night,Disk,15 minutes
29.95106579999999,90.0715323,New+Orleans,LA,11/2/74,Hugh blinking red light over New Orleans East.,Other,10 seconds
41.4339484,79.7064413,Oil+City,PA,11/1/74,Bright lights in the sky seperated by several miles moving in odd geometric directions--changing course instantly,Unknown,1-2 hours
41.5236437,90.5776367,Davenport,IA,11/1/74,On this particular clear sky evening in rural Iowa. I was leaving our farm and goin on a date in town. I was 17 at the time and was goi,Light,10 minutes
30.3584919,103.6610115,Alpine,TX,11/1/74,"Mysterious lights in the sky around Alpine, Texas",Light,45 minutes
36.1626638,86.7816016,Nashville,TN,11/1/74,"While fishing at Old Hickory lake,I observed one small light moving slowly up the lake. At first, I thought it was a large object that",Light,5 min.
41.8781136,87.6297982,Chicago,IL,10/31/74,"Orange light different from landing aircraft at O'Hare Airport shot up, then to the right and then out of site in about 5 seconds.",N/A,about 1 minute
42.2711311,89.0939952,Rockford,IL,10/31/74,"Bright white light, very fast, no sound or sonic boom, impossible maneuvers, too fast for aircraft",Light,5 seconds
37.8002177,109.1546794,Eastland,UT,10/27/74,"At the time this was happening, I told myself that no one will ever convince me that this did not happen, ever!",Sphere,1 hour
33.9481537,86.472764,Oneonta,AL,10/22/74,"Big,  round , with lights,  but no sound,  moving slow,",Circle,10 sec
37.7719074,87.1111676,Owensboro,KY,10/20/74,"it was roughly 13 lights in a triangle shaped formation flying in a zig-zag pattern from north to south. speed was unknown, except they",Light,2 to 5 SECONDS
29.7604267,95.3698028,Houston,TX,10/20/74,We watched a UFO at night through binoculars.,Circle,45 minutes
37.3382082,121.8863286,San+Jose,CA,10/20/74,"The Santa Clara Valley is bordered on the east by the Hamilton mountain range, and on the west by Santa Cruz mountain range.  At the so",Fireball,5 minutes
36.8656008,87.4886186,Hopkinsville,KY,10/18/74,Three saucer shaped craft with sequentially flashing multicolored lights followed young couple who experienced lost time,Circle,15-20 minutes
