"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/99 23:59","Bellflower","CA","Fireball","16 minutes","n amber colored star. It moved under a lot of clouds often seeming to stop cmpletely or to 'bob' up and down. Thank You.","1/7/00"
"12/31/99 23:30","Rockford","IL","Light","3-5 minutes","3 orange lights hovering in the sky east of Rockford, IL, on the outskirts of town toward Belvidere, IL.","3/16/00"
"12/31/99 20:30","Dover","FL","Circle","10 SECONDS","SMALL ROUND FOLLOWED BY STEALTH","5/3/00"
"12/31/99 17:30","Las Vegas","NV","Circle","10 min.","New years eve 1999 I went to work and parked on the very top of the parking garage at work at Caesars Palace.  Iwalked to the elavators","3/2/04"
"12/30/99 00:09","McMinnville","TN","Unknown","30 to 45 sec","JUST PAST MIDNIGHT I LOOKED OUT MY LIVING ROOM WINDOW AND SAW A LOW FLYING FLASHING LIGHT GOING EAST ONLY ABOUT 150' TO 200' OFF THE GR","1/22/00"
"12/27/99 00:00","South Berwick","ME","Light","30 min+","Object with a white and red light appeared to be &quot;dancing&quot; in the sky.  At times it would make quick moves up/down and diagonally, and ","1/7/00"
"12/26/99 23:30","San Diego","CA","Triangle","10 secs","Three lights in a triangular formation,one at the &quot;nose&quot;,one at each &quot;wing tip&quot; flying very fast directly overhead from the north east ","1/7/00"
"12/26/99 23:00","Ponchatoula","LA","Diamond","N/A","I was washing dishes and I looked out my kitchen window and seen 4 diamond shaped objects circling my field. They were about 11 feet fr","1/7/00"
"12/26/99 22:30","Temple City","CA","Sphere","not sure","maroonish orange sphere possibly fireball, completely still, very low, silent","2/16/00"
"12/26/99 22:30","Portland","OR","Unknown","1-1/2 minutes","Fast moving object with multicolored lights crossing east to west.","1/7/00"
"12/26/99 21:00","Spring Creek","NV","Unknown","about 3 hours","Almost looked like a colorful lightning bolt traveling up and down, side to side- never losing it's lined shape","1/7/00"
"12/26/99 20:25","Jamaica Estates","NY","Light","3 hours and still going","3 light blue lights circling and colliding at regular patterns and intervals in the sky starting at 8PM and still continuing 3 hours af","1/7/00"
"12/26/99 20:25","Jamaica Estates","NY","Light","1 or more hours","At night, there were 3, very light, blue lights circling and colliding in the sky with regular patterns. They seemed to be moving from ","1/7/00"
"12/26/99 20:00","New Orleans","LA","Light","15-20 sec.s","ufo streaked across the sky, like to know what we saw.","1/7/00"
"12/26/99 20:00","Boca Raton","FL","Light","45 minutes","it all started when my neighborwas trying out his new telescope.as we were waiting for him to locate a star so we could check it out,my","1/7/00"
"12/24/99 23:55","Milton","TN","Triangle","10-15 MIN","The object appeared to be a very large star. From underneath it appeared to be triangular with lights around the base with a vapor trai","1/7/00"
"12/24/99 23:30","Cupey (San Juan, Puerto Rico)","PR","Circle","2 minutes","we were celebrating xmas when ,we were outiside beign tropical,I saw first a red object coming out under the very low clouds.","9/19/02"
"12/24/99 23:24","Youngstown","OH","Triangle","10 SECONDS","3 TRIANGULAR SHAPED OBJECTS MOVING IN FORMATION","1/7/00"
"12/24/99 21:00","Miami","FL","Circle","2 minutes","Large circular object, glowing red in color with an aura around it..moved much faster than an airplane across the sky north to south di","1/7/00"
"12/24/99 11:00","Winnipeg (Canada)","MB","Unknown","20 min.","a dark object seen against face of sun.  disc in profile???","3/16/01"
"12/24/99 07:45","Augusta","MT","Oval","10 min.","A small,brilliant light low in the sky, when observed thru binoculars was seen to have a shimmering,unstable quality.  Slowly drifted d","1/7/00"
"12/24/99 04:00","Atlantic City area  (north or northeast of Hammonton)","NJ","Light","1 hour -maybe","Light remained stationary- unlike any star-large-disappeared with the horizon","1/7/00"
"12/23/99 22:15","Howard","CO","Light","N/A","Some witnesses thought it was &quot;CHRIST'S SECOND COMING&quot; as the light was so profound","3/6/01"
"12/23/99 20:30","Fulton","AR","Triangle","5 minutes","Triangle Black Object too Big, Quiet, and Fast.","7/16/06"
"12/23/99 19:20","Savannah","GA","Egg","UFO SEEN","I SEEN 1 UFO WHEN STANDING ON MY PORCH RIGHT OUT IN FRONT OF ME OVER SOME TREES IT HAD A BRIGHT BLUE GLOW FROM IT WITH A KINDA ROUND BU","1/7/00"
"12/23/99 17:20","Norman","OK","Sphere","40 seconds","Seen 4 yellow balls of light lower than airplanes usually fly coming very fast from Northwest to Southwest. They looked to be the size ","1/7/00"
"12/23/99 17:00","Moses Lake (West of, I-90)","WA","Other","5 minutes","large umbrella shape of a Strob light emitting a light every 5-8 seconds apart","1/7/00"
"12/22/99 22:30","Baton Rouge","LA","Other","12 seconds","Green object appears in digital camera shots of the Moon taken on the night that the Moon was at it's brightest.","1/7/00"
"12/22/99 19:15","White Sands","NM","Light","2 min","A  starlike object descended vertically for 2 minutes changing color from a very bright white to gold  the closer it got to the ground.","1/7/00"
"12/22/99 19:14","Lackawaxen","PA","Triangle","15 Seconds","Since the first sighting of this craft, my son has seen it on a number of other occasions. Each time it was traveling in the same gener","2/16/00"
"12/22/99 19:00","New York City (Brooklyn)","NY","Unknown","40min","large objects hovering over n.y. city unbeleiveable how can this go un seen radars had to pick these objects up.","6/21/00"
"12/22/99 10:05","Hot Springs","AR","Flash","minute","I have been seeing a light above Hot Springs as I drive from Malvern Avenue to Bath House Row. It flashes very fast, stobelike, not lik","1/7/00"
"12/22/99 07:30","Salt Lake City","UT","Formation","5-7min","three gold lights in the shape of a triangle , the lights dimmed and disappeared then reappeared in an inverted v. the v shape then had","1/7/00"
"12/22/99 07:00","Merrimac","WI","Diamond","4 HR.","7:00pm went to pick my son up from work.glanced to my right in the sky seen a object rotating red,green,white strobe in middle.it was m","1/7/00"
"12/22/99 06:30","Clinton","IN","Light","7 minutes","Amber light hovered and visible for seven minutes.","1/7/00"
"12/22/99 02:00","Jacksonville","FL","Disk",".10","driving west on I-10 drizzeling rain, low clouds, passing a well lited lot I noticed a small cloud reflecting the lots lights. behind t","2/18/01"
"12/21/99 22:20","Onodaga twp.","MI","Diamond","3-5 minutes","I was coming home at aproximately 10:25 on Bellevue Highway in Eaton county at the southeastern tip of the county where the southwester","1/7/00"
"12/21/99 20:00","Lakewood","CO","Disk","20 minutes","i was driving home with my sister and in the north there was a brightly colored, and changing colors disk-type thing hovering over the ","1/7/00"
"12/21/99 17:00","Portland","OR","Light","3min.","Bright light hanging in sky then zig-zagging downward and disappearing.","1/7/00"
