lat,lng,city,state,date,specs,shape,duration
34.8256425,87.2947417,Rogersville,AL,12/25/69,single laser-like red light traced numerous straight-line and angular 'waypoints' in  Christmas night sky,N/A,90-120 sec
41.5623209,72.6506488,Middletown,CT,12/23/69,i think the year was 1969 and im possitive it was in the winter because i was slideing down our driveway. i have been trying to find in,Circle,1 minute
41.5623209,72.6506488,Middletown,CT,12/23/69,i was 9 or 10 years old and i was slideing down my driveway as i got up from my sled and started to walk back up the driveway a firebal,Fireball,2 min.
37.6347542,84.27519819999999,Richmond/Berea,KY,12/15/69,"Circular shaped, glowing object, hovering but moving slowly, then  traveling at a speed of at least thousands of mies per hourl",Circle,30 seconds
30.9765797,92.5851402,Glenmore,LA,12/15/69,A very clear sighting on highway U.S. 165 in Louisiana north of Oakdale near the small town of Glenmora in 1969.,Circle,15/20 sec
60.55444439999999,151.2583333,Kenai,AK,11/22/69,My brother and I saw what we thought was a car approaching on the rise of a hill.  The lights were so bright we turned our eyes away fr,Light,5 minutes
49.2827291,123.1207375,Vancouver+(Canada),BC,11/15/69,translucent 12 inch balls of light that are sentient beings with a mission on our little sphere. 500 Lights On Object0: Yes,Sphere,7 hours
37.3382082,121.8863286,San+Jose,CA,11/13/69,Lime green lozenge -shaped light shot across the sky.,Light,7 seconds
34.1206564,84.0043513,Buford,GA,11/5/69,"I was travelling home with two friends on Buford Hwy ,Leaving A small town named Flowery Branch after a birth day party ,Heading back h",Disk,20 sec
38.1605756,120.7895855,Hogans+Camp+Resort,CA,11/1/69,"Lighted round craft hovered and then dropped down quickly and shot straight out and away. While hovering, craft made a moaning sound.",Circle,five minutes
33.3178416,117.3205123,Camp+Pendleton,CA,11/1/69,Object could only be seen through a Starlight Scope (infra-red device),Light,2 minutes
64.8377778,147.7163889,Fairbanks,AK,11/1/69,"Sighting of 5 objects in a PENTAGON formation near Fairbanks, Alaska around 1969",Formation,4 minutes
33.5016932,117.6625509,San+Juan+Capistrano,CA,11/1/69,My brother saw a little man.,Unknown,10 seconds
43.3228462,76.4171585,Fulton,NY,10/31/69,Large bright orange cigar shaped craft.,Circle,20minutes
43.3228462,76.4171585,Fulton,NY,10/30/69,orange cigar shaped object drops something that bursts into flames.,Cigar,4 minutes
43.3228462,76.4171585,Fulton,NY,10/30/69,orange cigar shaped object moved slowly from the ne.  it stopped and a piece of the same color fell from it and burst into flames. the,Cigar,10 minutes
43.3228462,76.4171585,Fulton,NY,10/29/69,Orange cigar shaped object drops material.,Cigar,20 minutes
42.12922409999999,80.085059,Erie,PA,10/25/69,bright circular object along Lake Erie,Circle,20 minutes
34.7464809,92.28959479999999,Little+Rock,AR,10/21/69,"NON-REFLECTING, SOUNDLESS, MOTIONLESS, AND TOTALLY NON-MOVING CYLINDRICAL CRAFT.",Cylinder,5 minutes
33.8483212,109.1432936,Alpine,AZ,10/15/69,"Fall, clear, full visual disc sighting unbelievable air manuevers ,speed , brightness.",Disk,5 mins
42.9814292,70.9477546,Exeter+(near),NH,10/15/69,I was returning from the first Vietnam Moratorium (that is how I fix the date accurately) in Boston with some friends in an old VW bus.,Cigar,30 min
32.8234621,97.1705678,Hurst,TX,10/15/69,the light that came as i called it,Disk,1 minute
25.7616798,80.1917902,Miami,FL,10/15/69,OCTOBER 1969 UFO SIGHTING BY ENTIRE FAMILY,Changing,MINUTES
39.7390721,75.5397878,Wilmington,DE,10/15/69,"Moon sized object &quot;grew&quot; to fill entire sky, then disappeared",Circle,1 minute
45.5230622,122.6764816,Portland,OR,10/15/69,The cigar shaped crafts unusual attitude is something I have never seen repeated with any modern aircraft past or present.,Cigar,3-1/2
32.2745912,90.13203109999999,Pearl,MS,10/15/69,Long overdue report of UFO witnessed at a close range--years ago,Cigar,15-20 minutes
41.8793754,73.4768697,Sharon,CT,10/15/69,"NO NOISE, NO AIR MOVEMENT, NO HEAT,LIGHTS UNDERSIDE, HOVERED,",Oval,1-2 MINUTES
35.1495343,90.0489801,Memphis,TN,10/13/69,One object joining 9 others to complete a triangular formation.,Formation,1 hour
35.3414744,89.8973084,Millington,TN,10/13/69,"Star-like, 8-point inverted V-shape, changed to V-shape, executed 1-second shift  from directly South to directly West.",Formation,72 hours
37.7749295,122.4194155,San+Francisco,CA,10/1/69,It was in the afternoon just before sunset at 20 Steiner St SF CA I saw above me and there was one other person who was with me on the ,Oval,5-10 min
29.7274331,90.5989759,Raceland,LA,9/29/69,U.F.O SEEN THE DAY AFTER HURRICAN CAMILLE.,Triangle,N/A
64.8377778,147.7163889,Fairbanks,AK,9/20/69,My sister and I were awakened by a flashing bright light. We looked out of the window and saw a hovering cigar shaped object. It stayed,Cigar,30 seconds
37.3021632,120.4829677,Merced,CA,9/15/69,"One evening when I was returning from classes at the local college, I was driving west on M Street that at that time led back into town",Unknown,10-15 minutes
42.4048028,82.19103779999999,Chatham+(Canada),ON,9/10/69,"The saucer was black,dome top,25-30ft.in diam.8-10ft.high,flat bottom,what caught are eye was the white beam shining up into the sky .",Disk,8-10 mins
30.267153,97.7430608,Austin,TX,9/9/69,"A ring of light appeared, filled in with golden light, increased in brightness while moving, then gradually faded away.",Sphere,12-15 Minutes
43.683375,79.377172,Rosedale+(Canada),ON,9/3/69,"Elongated oval object with a soft orange/red glow, moving silently.",Cylinder,about 5 min.
42.1417442,71.2495096,Walpole,MA,9/1/69,The object just hovered for a few minutes without making sound.  There was no movement in the trees and the silence was deafening.,Oval,5 minutes
50.2670137,119.2720107,Vernon+(Canada),BC,8/29/69,"Large, white cigar shaped object stops above house.",Cigar,4 seconds
