lat,lng,city,state,date,specs,shape,duration
38.0293059,78.47667810000002,Charlottesville,VA,12/31/83,"I now write about the saucer I saw in the 80's near Charlottesville, Va.",Disk,1 minute
42.85839250000001,70.93003759999999,Amesbury,MA,12/20/83,"A Blimp shaped craft witnessed December 20th, 1983 near Amesbury, Ma. USA",Oval,5 minutes
35.7112642,78.61417089999999,Garner,NC,12/15/83,An in trouble triangle UFO seen hovering above tree top level in a residential neighborhood.,Triangle,15 minutes
47.3809335,122.2348431,Kent,WA,12/5/83,"An object shot across the sky, came to a stop, continued on and burned out.  Looked just like a shooting start except that it stopped.",Unknown,1 second
36.5696826,115.6705757,Indian+Springs,NV,12/3/83,I was stationed at Indian Springs AFB in 1983.  One night seceral of us Airmen had dragged a keg of beer out in the middle of the deser,N/A,unknown
43.0730517,89.4012302,Madison,WI,12/1/83,Object moving slowly down a row of homes. Crossed boulevard and disappeared over warehouse. drove under it thinking it a police helicop,Unknown,2.5 minutes
26.9689536,80.79758340000001,Lake+Okeechoobee,FL,11/28/83,Pulsating white lighted craft hoverd over us while hunting.,Oval,10 minutes
41.15666210000001,101.1268239,Sutherland,NE,11/15/83,"Strange Craft sited, just hung in the air, gray black in color. emitted a winning sound.",Other,15 Minutes
36.8529263,75.97798499999999,Virginia+Beach,VA,11/15/83,Cloaked lights in the trees,Light,15 minutes
44.4964022,78.38911759999999,Buckhorn+Lake+(Canada),ON,11/14/83,Close encounter five adult witness,Disk,5-10 min
41.9270367,73.9973608,Kingston,NY,11/1/83,1983 Hudson Valley UFO sighting,Triangle,about 15 min
38.7071247,121.2810611,Citrus+Heights,CA,11/1/83,"bright orange saucer went from stationary, dropped and then shot back up in a v motion then disappeared.",Disk,1 minute
36.105691,79.5422461,Gibsonville,NC,11/1/83,Light observed in night sky followed by what appeared as military aircraft.,Light,5 - 10 min
43.304526,70.97561859999999,Rochester,NH,10/31/83,"Elongated diamond shaped, platinum silver disc with various colored lights aligning the perimeter of the disc...",Diamond,30 min approx
42.590354,72.3097914,Orange,MA,10/25/83,Flying object from north orange down east rd.,Diamond,1 minute
41.0584299,74.0984756,Upper+Saddle+River,NJ,10/21/83,Encounter with an alien being from 6 feet away.,N/A,2 minutes
40.6413594,96.9369085,Crete/Wilber+(between),NE,10/15/83,"i have an old fishing cabin, along with six others between crete &amp; wilber nebraska. these cabins sit about 1 mile off the main gravel r",Triangle,aprox 15 min
35.8968236,77.5358049,Tarboro,NC,10/1/83,it was as large as our house...and silent enough no one inside heard a thing...nor did i,Disk,3 minutes
40.2566482,79.8184684,Elizabeth+Township,PA,10/1/83,My friend and I saw eight oval crafts with lights performing very unusal manuvers,Oval,12minutes
42.5611947,71.58990539999999,Ayer,MA,10/1/83,Zero to top Speed Instantaneously,Unknown,20 seconds
38.9178456,83.9832639,Hamersville,OH,9/30/83,Glowing red sphere with three white lights on the bottom in the formation  of a triangle...,Sphere,2 to 3 minutes
53.23291709999999,112.2347437,Holden+(Canada),AB,9/15/83,Small white light makes 90 degree turn in sky.,Oval,20-30 seconds
41.18454149999999,73.1331651,Stratford,CT,9/15/83,V shaped UFO tracked for miles by Ct residents  (Hudson Valley Connected),Triangle,45 minutes
34.4047987,103.2052272,Clovis,NM,9/15/83,"it blocked out the stars as it slowly tracked across town towards Cannon AFB, so I could make out its giant triangular shape easily",Triangle,5 minutes
34.2998762,79.8761741,Darlington,SC,9/15/83,"I saw the pilot of this craft, and it picked me up .phm I'm t t t.",Other,4 seconds
38.9540739,119.7657332,Minden,NV,9/15/83,"driving up mountian road,observed 3 large round balls hanging in mid-air",Sphere,10 minutes
33.8943393,78.426672,Ocean+Isle+Beach,SC,9/13/83,"The saucer shone in the sun ,defied gravity, whirred &amp; angled out to sea ,at leasure&amp;then at fantastic speed.",Disk,8.50seconds
33.7000274,114.0507766,Plomosa+Mountains,AZ,9/12/83,I was travelling East on I-10 as a passanger in a Semi headed for Phoenix.  It was night time and I was star gazing as I usually do whe,Fireball,I have no idea.
12.9528003,-80.2391454,Mulberry+(Near),IN,9/10/83,Aircraft chasing ufo,Light,15 minutes
42.7070354,71.1631137,Lawrence,MA,9/7/83,"I remembered my cousin and I were walking home when this craft was moving slowly over top of us.  It was triangler, black, silent.",Triangle,2 minutes
40.0364257,88.957026,Maroa,IL,9/4/83,Enormous luminous disc seen over farmstead in broad daylight,Disk,:30 seconds
44.5690305,80.9405602,Owen+Sound+(near)+(Canada),ON,9/2/83,"Distinctly triangular object, appeared to be transluscent but glowing orange, like an ember (hundreds if not thousands of small pin pri",Triangle,N/A
40.0149856,105.2705456,Boulder,CO,9/1/83,I observed a large triangular shaped object in 1983 in the same area and with identical characteristics described in a 2005 report.,Triangle,10 seconds
40.6084305,75.4901833,Allentown,PA,9/1/83,"It was about 150 ft above me , made no sound, emitted no wind, floated till it came to Dorney Park,after about 5 minutes it dropped and",Disk,35 minutes
36.1988592,115.1175013,North+Las+Vegas,NV,9/1/83,as i was leaving work driving on craig rd i saw 4 very bright lights in the sky just to the right of the front of my car. i pulled over,Diamond,1 minute
34.1898566,118.451357,Van+Nuys+(Los+Angeles),CA,8/22/83,Large (200') black triangle craft with white &amp; blue lights &amp; plumbing like under structure flew at 350 feet . Loud tonal/buzzing,Triangle,0:02 (Min.)
41.308274,72.9278835,New+Haven,CT,8/21/83,Object next to Tweed New haven airport at tree level. Viewed by most residents of Stewart Street,Sphere,15-20 min
40.7156396,89.77553379999999,Peoria+County,IL,8/20/83,"In the summer of 1983, while driving home from work in a rural setting, I saw a huge reddish orange cigar shaped object that looked lik",Cigar,approx. one minute
32.3912672,84.82290739999999,"Columbus+(near,+at+Fort+Benning)",GA,8/15/83,"Army soldiers see object over Fort Benning, Georgia",Disk,15 Minutes
41.2362191,73.7008551,Bedford+Hills,NY,8/15/83,Observed a huge black bommerang shaped UFO the size of 2 football fields hovering &amp; moving slowly over the prison.,Chevron,10 minutes
