"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/12 23:59","West Sacramento","CA","Fireball","25-30 minutes","30-35 Orange bright lights fly silently in line across Sacramento sky and disappear in same place - New Years Eve","2/4/13"
"12/31/12 23:59","Henderson","NV","Fireball","45-1 minute","Square cube on fire hovering above the horizon for about a minute very close and then disappeared.","2/4/13"
"12/31/12 23:58","Palouse","WA","Light","~1 minute","At New Years, I observed two orange-red colored lights moving inline before turning straight upwards and disappearing into the clouds.","2/4/13"
"12/31/12 23:55","East Helena","MT","Oval","30 seconds","Orangy colored aircraft with faceted lights and traveling the pace of an airplane but disappeared vertically into the sky after 30 sec.","2/4/13"
"12/31/12 23:54","Hollywood","CA","Fireball","5 minutes","6 Beautiful red orb geometric formation fleet hovering over the Hollywood hills.  Los Angeles, CA.","2/4/13"
"12/31/12 23:50","Ashburn","VA","Fireball","10 minutes","Some appeared out of nowhere, 1 hovered for several minutes and 2 change direction and then get back into formation.","1/16/14"
"12/31/12 23:45","Savannah","GA","Triangle","10 minutes","Orbs spotted over savannah and s.c..","2/4/13"
"12/31/12 23:45","Columbia","SC","Fireball","1.5 minutes","Respecfully i dont have time to type a full report,but tonight my family and i saw a object moving in a straight line at a speed around","2/4/13"
"12/31/12 23:45","Burien","WA","Oval","5 minutes","Amber colored oval shape floating/hovering west of Burien.","2/4/13"
"12/31/12 23:40","Modesto","CA","Light","2 minutes","Orange red flickering object moved steadily overhead in central California.","2/4/13"
"12/31/12 23:32","Azusa","CA","Triangle","4 minutes","Azusa lights.","2/4/13"
"12/31/12 23:32","Tampa","FL","Diamond","4 minutes","LOW FLYING UFO STOPPED IN MID AIR OVER TAMPA, FL.  THEN VANISHED!","2/4/13"
"12/31/12 23:30","Doral","FL","Fireball","15 minutes","Flickering 3 soundless red and orange fireball looking balls over the Everglades side of the Turnpike. They shined for 15 minute interv","2/4/13"
"12/31/12 23:30","Waianae","HI","Circle","5 minutes","Strange hoovering, pulsating red/orange light.","2/4/13"
"12/31/12 23:30","Tempe","AZ","Fireball","30 minutes","Fireball shaped object flying from east to west then took a sharp turn south before heading back east then just disappears into the sky","2/4/13"
"12/31/12 23:30","Odessa","TX","Circle","5 minutes","Orange lights on sky. Lights were going slow and then vanished. It was about 8 lights in a line and vanished one by one.","2/4/13"
"12/31/12 23:20","Ellsworth","ME","Fireball","2 minutes","4 Orange Spheres flying in diamond formation.","2/4/13"
"12/31/12 23:10","Boise","ID","Sphere","5 minutes","Series of orange orbs.","2/4/13"
"12/31/12 23:10","Fort Myers","FL","Formation","3-5 minutes","Strange formation of lights in western sky over Fort Myers, FL.","2/4/13"
"12/31/12 23:00","Mandeville","LA","Sphere","45 minutes","Redish/Orange orbs/sphere shaped objects floating by home in sets of two","7/3/13"
"12/31/12 23:00","Berkeley","CA","Fireball","15 minutes","Blazing red UFO spotted in the Northern California sky Dec 31, 2012.","2/4/13"
"12/31/12 23:00","Poland","OH","Light","30 seconds","Red, round objects moving west to east in possible formation with no sound.","2/4/13"
"12/31/12 23:00","Barre","VT","Fireball","5 minutes","Prange fireball no tail.","2/4/13"
"12/31/12 22:52","San Diego (South Park)","CA","Light","90 seconds","4 Amber Colored Lights Seen From San Diego (South Park) California on New Year's Eve December 31, 2012","2/4/13"
"12/31/12 22:40","Bozeman","MT","Fireball","5 minutes","4 lights/fireballs travelling from north to east, moving slowly.  No sound.","2/4/13"
