lat,lng,city,state,date,specs,shape,duration
41.3542047,73.66119429999999,Brewster/Carmel,NY,7/24/84,"ME,MY HUSBAND AND FRIENDS WITNESSED AN OVAL FORMATION OF SIX(6)SMALL WHITE LIGHTS WITH ONE LARGER RED ONE BEHIND IT (AS IF GUIDING IT)F",Oval,1 hour (or more)
41.6611277,91.5301683,Iowa+City,IA,7/20/84,A slow moving white glowing object moved south to north across the night sky and seemed to be move almost directly overhead of us.  It,Circle,3 min
41.1912963,73.79843869999999,Millwood,NY,7/19/84,"I was 14 years old and was witness to an extrodinary event. I was with my mother, father, sister, and plenty of neighbors as well. It w",Triangle,5 minutes
41.1628731,73.8615246,Ossining,NY,7/19/84,DRIVING IN MY CAR I SAW AN UNUSUAL FLYING OBJECT,Other,3-4MINUTES
39.7956007,85.5263629,Knightstown,IN,7/18/84,"Huge Triangle,state road 40, Indiana",Triangle,10 minutes
42.5294773,83.7802214,Brighton,MI,7/15/84,"While walking at night, I saw an object with rod-like extensions and colored lights move directly across my path in front of me.",Other,3:00 minutes
32.2593096,107.7526762,Deming+area,NM,7/15/84,Cylindrical object hovering above the car as we traveled in the New Mexico desert.,Cylinder,one hour+
36.8354258,76.2982742,Portsmouth,VA,7/14/84,circular object headed towards the sky,Circle,5 minutes
41.9930188,120.2980281,New+Pine+Creek,CA,7/10/84,White light moving W to E  to Big Dipper. Hung there until it disappeared,Light,1 hour + ???
33.5854053,117.0346069,Lake+Skinner,CA,7/10/84,a bright blue glowing orb that shot out of space made a 90 degree turn shot accross a mountain range then another 90,Light,5 seconds
38.5558482,93.960774,Blairstown,MO,7/10/84,Round neon light blue ball passing east to west across the sky.,Light,30 min.
37.8803429,86.2838622,Irvington,KY,7/8/84,N/A,Cylinder,several minutes
43.17249839999999,101.7326485,Martin,SD,7/8/84,"Oval-shaped craft, large as a football field, lights around parameter, first looked like star, silent, fast",Oval,5 minutes
33.3267997,83.3884961,Eatonton,GA,7/7/84,Triangular shaped object sighted that defied gravity and inertia.,Triangle,3-5 minutes
34.2928774,91.3378987,DeWitt,AR,7/4/84,Two huge fireballs with blue tails.  The sound was a rumbling roar.,Fireball,10 seconds
41.2900939,73.9204158,Peekskill,NY,7/1/84,"Hudson Valley area.  Large, silent, triangle shaped vehicle hovered about 100-200 ft over the house for about 3-4 minutes.",Triangle,3-4 minutes
40.9312099,73.89874689999999,New+York+City+(Yonkers),NY,7/1/84,6-8 light formation moving slowly w/o sound,Triangle,15 minutes
55.7449251,97.8508715,Thompson+(Canada),MB,7/1/84,three objects travelling in a low flight pattern in a northerly direction,Unknown,10 seconds
41.2306979,73.064036,Milford,CT,6/30/84,We saw a sphere hovering at treetop level. It was huge and made no sound or reflection on the water below.,Sphere,30 min.
30.2357245,97.8395151,Oakhill,TX,6/30/84,"Stationary  ball of bright light, changes color and moves rapidly across Texas night sky in 1984",Circle,0005
33.2148412,97.13306829999999,Denton,TX,6/30/84,"Brilliant white &quot;sparkling&quot; light, like a 100,000 sparkler-sticks, appearing suddenly and moving silently across the sky above trees.",Light,10-15 seconds
38.6412256,75.6110381,Seaford,DE,6/30/84,Me and a friend were night fishing in a pond in Seaford del.First we heard a sound coming from somewhere on the other side of trees.,Sphere,10 minutes
33.7489954,84.3879824,Atlanta,GA,6/30/84,Orange colored beings thats possibley from another planet,Unknown,aliens
34.3623149,92.81294620000001,Malvern,AR,6/30/84,UFO in the shape of a triangle,N/A,1 hr
34.5827699,117.409215,Adelanto,CA,6/30/84,Saw a flashing light that turned out to be something perfectly round floating above the ground,Sphere,10 min
31.7618778,106.4850217,El+Paso,TX,6/30/84,bright light over desert in el paso tx 1984,Circle,20min
30.4382559,84.28073289999999,Tallahassee,FL,6/24/84,FLASH CAR DIED AND I T WAS 4 HRS LATER,Unknown,3 hrs
34.0007104,81.0348144,Columbia,SC,6/24/84,I do not know whats going on. I have strange dreams of  very hightech information  thats ruining my life.,Oval,10-15 min.
30.1260416,93.0798748,Holmwood,LA,6/20/84,Lake Charles native got a close up view of a large hovering disk on the hwy between Lake Charles and Bell City.,Oval,25 minutes
38.5815719,121.4943996,Sacramento,CA,6/20/84,I worked at a west coast AFB. We had a project called Deep Space Probe. It is a powerfull  telescope that would track satillites. On on,Circle,00:25
41.2459149,75.88130749999999,Wilkes-Barre,PA,6/19/84,"Box shape, Large green and silent.",Other,10 - 15 minutes
41.452819,82.1823746,Lorain,OH,6/17/84,can't be any ship we can build??,Circle,hour or less
51.0486151,114.0708459,Calgary+(Canada),AB,6/15/84,Its been along time however i believe it was in the summer of 1984 or 1985. At around 2300 hours I was working with my partner patrolin,Disk,4 hours
39.0150069,94.19855799999999,Grain+Valley,MO,6/15/84,"Spinning, Superfast, Sphere",Sphere,15 min.
41.0339576,73.86542949999999,Greenburg,NY,6/15/84,Bright object in NY 1984.,Unknown,3-5 minutes
34.1038289,118.1853771,Wheeling,WY,6/15/84,"UFO sighting at twilight over Wheeling, WV",Unknown,5-10 minutes
40.75839,82.5154471,Mansfield,OH,6/15/84,"Electric storm, 5 red dots in a row, taking off in an arcing shape outside object first then inside objects.",Formation,5 seconds
47.9032372,91.8670873,Ely,MN,6/15/84,close encounter of the 5th kind (interaction with being from ufo),Diamond,1 hour +
35.5950581,82.5514869,Asheville,NC,6/15/84,it must have been 30 or 40 foot around and it had many many lights on it,Circle,20 to 30 seconds
37.0033423,80.74359740000001,Draper,VA,6/15/84,"During the summer of 1984 as I was going to work I was getting on the interstate, I-81north . As I was merging on to 81 I looked over m",Cone,1:00 min
33.2467807,84.2640904,Griffin,GA,6/15/84,((HOAX??))  3 of my friends and i was walking down troublesome creek 2miles east of jordon hill rd when we heard a humming noise,N/A,30 seconds
48.1301694,120.0037259,Methow,WA,6/15/84,UFOs refueling.,Oval,15 minutes
44.9786066,87.1856593,Jacksonport,WI,6/15/84,One large round disc. bright golden gleaming GORGEOUS OBJECT about 50 to 100 ft in diameter. It moved so rapidly. completely silent and,Disk,5 minutes
39.7156186,82.9529584,Ashville,OH,6/15/84,"The sighting happened near Ashville Ohio in mann's trailer park.It was hot out ,the moon was bright and in the summer time June or July",Disk,5-8 min
40.3820132,80.3928423,Burgettstown,PA,6/15/84,"I was watching the tonight show and Dave Letterman was just coming on. I was laying on the couch, and out our front window I saw someth",Fireball,15 seconds
41.6889002,98.36340399999999,Spalding,NE,6/15/84,"Observed bright light at close range, amasing movement, then hovered and my vehicle quit and lost all electrical system.",Light,1 hour
39.8631101,84.3605022,Clayton,OH,6/10/84,"saw 2 ufo's,lost 6 hours time.",Disk,7 hours
43.1894651,85.93699289999999,Ravenna,MI,6/1/84,I would never have thought I would have so amazed by an object in small town USA in the middle of the night.,Circle,25 Minutes
34.0522342,118.2436849,Los+Angeles,CA,6/1/84,Watched for about ten minutes a small balloon-shaped object that seemed to maneuver over a parking lot,Circle,about 10 minutes
41.8714865,72.3686931,Tolland,CT,6/1/84,"The triangular thing was slowly gliding just above the tree, (about 3 stories high) during the summer of 1984.  It also was the size of",Triangle,5 min
31.6301664,91.5545649,Ferriday,LA,6/1/84,My girl friend and I were leaving Ferriday La. about 10:00Pm. one night and just as we got even with the rest area about 3 miles out of,Other,8 seconds
43.1189978,124.408448,Bandon,OR,6/1/84,oregon coast rectangle football field sized white square lights,Rectangle,5
20.9331214,156.6831418,Ka'anapali+(Maui),HI,6/1/84,"light came down from space one by  spinning around, swarmming like bees for about a half hour arranged into a formation of vertical ...",Light,one hour
40.9445428,74.0754189,Paramus,NJ,6/1/84,"Driving north at night (summer?)somewhere between 1980 and 1984, probably closer to the latter year on Route 17 north, probably between",Cigar,FIVE MINUTES
40.1889327,85.2041349,Parker+City,IN,6/1/84,Orange/Red  lights  in  sky,Fireball,90  sec
31.5455001,110.2772856,Sierra+Vista,AZ,6/1/84,Silent delta wing aircraft,Triangle,5 minutes
30.6953657,88.0398912,Mobile,AL,6/1/84,A single round object traveling due west stopped and another similar object emerged and flew southwest. First object  continued west.,Sphere,5 minutes
42.5039395,71.0723391,Wakefield,MA,6/1/84,UFO OR WATHER SATELLITE ?   MY HEART TELLS ME =UFO,Egg,2 MIN.
48.2342362,79.01878359999999,Rouyn+Noranda+(Canada),QC,6/1/84,Bright light sphere 10 feet diameter,Sphere,15 mins
36.9685219,86.4808043,Bowling+Green,KY,6/1/84,SOMETHING AIRBORNE HIT &amp; DAMAGED OUR U-HAUL,Unknown,20 - Minutes
43.5890452,79.6441198,Mississauga+(Canada),ON,6/1/84,Incredibly close sighting in broad daylight.,Disk,1 miniute
61.2536352,149.8112528,Elmendorf+AFB,AK,6/1/84,Observed red-diamond-shaped object with C-90 telescope on tripod.  Object was motionless at an altitude of approximatiely One Thousand ,Diamond,15 minutes
46.8801654,117.3643495,Colfax,WA,6/1/84,"Sighting near Colfax, WA in the mid 80's and another in the Alpine Lakes Wilderness",Oval,5 minutes
28.5383355,81.3792365,Orlando,FL,6/1/84,Old photo recently found with object in it,Circle,unknown
27.950575,82.4571776,Tampa,FL,6/1/84,cylindrical shaped object with rotating display,Cylinder,5 minutes
35.6014636,84.46103939999999,Sweetwater,TN,6/1/84,"I was a small child when this happened,but remember it like it was yesterday",Unknown,5-10MINS
36.7417235,88.6367154,Mayfield,KY,6/1/84,a space craft a big as a small car floating over mayfield ky,Disk,ten miniutes
34.2978794,83.8240663,Gainesville,GA,5/26/84,((HOAX??))  I saw a U.S. jet chasing a large geen orb with controlled movements over my house and neighborhood. ((anonymous report)),Light,10 seconds
32.5007037,94.74048909999999,Longview,TX,5/21/84,Triangle object no lights no sound,Triangle,10 seconds
43.3269685,83.08022,Marlette,MI,5/20/84,"Plane like object with windows ,completely silent and travels so fast  like the blinkof aneye.",Unknown,few minutes
34.8957957,117.0172826,Barstow,CA,5/20/84,I dont know what to say soom will see them soom wont.,Circle,N/A
39.1856597,78.1633341,Winchester,VA,5/15/84,I spent many hours looking at stars as preparation for navigation with a sailboat using a sextant,Circle,6 seconds
33.0145673,97.0969552,Flower+Mound,TX,5/15/84,The glowing disc came from the South in the evening sky and silently moved North at a high rate of speed.,Disk,10 seconds
34.5970402,83.7632366,Cleveland,GA,5/15/84,didnt seam to fly on air / had speed of light,Other,10 min
34.0522342,118.2436849,Los+Angeles,CA,5/14/84,desert out of los angels duration 12 min 1984 3pm and clear skys 1500 meters ftom me bigger than house disapered  fast,Disk,12min
46.7217735,92.46118249999999,Cloquet,MN,5/5/84,"Myself, a friend, two 9-yr old children watched a pulsating craft hover over the St.Louis River in Cloquet, just at the edge of town.  ",Other,1hr55min
38.438008,82.38489380000001,Proctorville,OH,5/5/84,green disk in clear blue skies up above my car.,Disk,8sec.
44.7677424,93.27772259999999,Burnsville,MN,5/1/84,Enormous Rectangle object with rows of red and white lights,Rectangle,5 mins.
34.4562578,92.7182728,Glen+Rose+(Malvern),AR,5/1/84,"This happened some years ago: I had taken my dog outside, it was dark, pm.  I noticed what I thought was a star, the longer I looked, I",Triangle,20 minutes ?
41.525031,88.0817251,Joliet,IL,5/1/84,Driving with Mom and saw a grey disk hovering over trees on the corner of our street,Circle,3 minutes
42.9317335,76.5660529,Auburn,NY,4/23/84,"5:30 AM PAPERGIRL WITNESSES HUGE, SILENT, GRAY, LOW OBJECT OVER HOUSE TOP ROOFS ON CITY ST.",Triangle,10 SECONDS
30.2093794,95.75078150000002,Magnolia,TX,4/21/84,The object came out of the East and traveled along side the car just above the tree tops.,Disk,5 min.
37.853554,86.967049,Yelvington,KY,4/15/84,VERY BEAUTIFUL.  Could not believe what was happening. ******PLEASE CONTACT ME********,Triangle,40-50 minutes
26.6167555,80.0684479,Lake+Worth,FL,4/15/84,"Saw obj out window appx 0100. Enter E-W slow bright. Outside stared obj 1h. Hypn 5 yr later. Abduct, exam, unsettl",Disk,2 hours
36.5231977,94.6114667,Southwest+City,MO,4/11/84,MISSOURI INVESTIGATORS GROUP Report:  The witness noticed some strange lights.,Light,12 minutes
31.5942991,102.8926536,Monahans,TX,4/11/84,strange lightning,N/A,1 hour
32.735687,97.10806559999999,Arlington,TX,4/5/84,"I have a childhood memory of looking out front window, and seeing a glowing, pink house floating in the sky.  When I read the book Comm",Triangle,4-5 minutes
33.2467807,84.2640904,Griffin,GA,3/30/84,"When I was a child ,I  looked up into the sky and saw a huge brown ball with spikes passing over.",Circle,15-20 seconds
41.8443125,74.0810669,Rosendale,NY,3/27/84,"Mass sighting in 1984, two newspaper reports about it, police and other reputable peole also made reports.",Circle,30 minutes
41.812871,74.2543151,Mettacahonts,NY,3/27/84,Slow moving football-field sized object caused traffic jams on rural Rt. 209 from Ellenville to Marbletown NY.,Formation,20 minutes
41.5034271,74.0104178,Newburgh,NY,3/24/84,3/24/84 Newburgh NY  circle  25min One large mass. Longer than a football field. Saw it for 25min.,Circle,25min
45.0314546,68.7286452,Alton,ME,3/18/84,Mother Ship sighting in 1984,Other,40min
38.0034669,79.1558632,Greenville,VA,3/15/84,Seen 6 bright objects flying over mountains behind our house in v shape formation,Triangle,20 minites
33.2467807,84.2640904,Griffin,GA,3/15/84,"7 large yellow lights with red center  estimated by distance to be at least 400 feet across, seen form top of hill just above tree line",Circle,3 months
40.8878419,79.5883798,Cowansville,PA,3/14/84,Myself and 3 other people saw a very large triangular space ship appear over the treeline along the edge of a field on our farm.,Triangle,few minutes
44.0520691,123.0867536,Eugene,OR,3/1/84,"Large Black colored triangle shaped ship. Eugene, OR 1984",Triangle,10 minutes
43.11591139999999,72.1970297,Marlow,NH,2/10/84,Orange fireball with strange movement,Fireball,30 - 45 seconds
37.948544,91.7715303,Rolla,MO,1/26/84,"Strange yellowish lights seen southeast of Rolla, Missouri",Light,1-2 Minutes
42.0925258,88.8512063,Kirkland,IL,1/24/84,((HOAX??))  Dammed scared and we all went home. Noone believed us and we just didnt talk about it anymore,Circle,20 minutes
45.6769979,111.0429339,Bozeman,MT,1/23/84,Driving on I-90 East toward Bozeman at 6:45 a.m. over the mountains a huge cigar shaped white object (looked like sun reflecting off of,Cigar,10 min
48.307754,112.2497602,Valier,MT,1/21/84,"10-15 lights were seen in the sky south of Valier, MT",Light,3 minutes
47.556921,116.383246,Idaho+(I-90+interstate),ID,1/13/84,Amazing Sight and Long Encounter time  - Shape Change of Object,Changing,30 Minutes
37.0965278,113.5684164,St.+George,UT,1/8/84,Eight lights all different colors traveling accross the sky  in a  uneven V formation with small vapor trails.,Formation,1 minute
35.0526641,78.87835849999999,Fayetteville,NC,1/3/84,"I stood there watching as the sun finally started to show its face throughthe sky, a light blinded me. Then.... it was gone.",Fireball,13:30
