lat,lng,city,state,date,specs,shape,duration
41.801141,88.0747875,Lisle,IL,12/31/75,"December 31st, 1975. It was maybe around 10:30 pm. My husband (noW ex-husband) and I had been working in Westmont. We were headed to hi",Light,2 MINUTES
33.9473356,90.34425759999999,Webb,MS,12/31/75,My wife and myself were traveling to a friends house for a new years party. We started from Coffeville Missisippi on State Road 32 via,Disk,approx 5 mins
45.0655212,93.2018908,New+Britghton,MN,12/26/75,bright light then red blue green lights came on then took off dim lights so fast in south east of state,Sphere,8 minutes
27.950575,82.4571776,Tampa,FL,12/25/75,Zig Zagging Star Over Tampa Florida,Triangle,5 minutes
32.3259301,109.4870642,Bowie,AZ,12/23/75,"This goes back a long way to December 1975. For obvious reasons I never reported it. Traveling cross country from Houston TX, to San Di",Oval,10 Minutes
41.9695516,71.35654389999999,North+Attleboro,MA,12/21/75,"Outline of the craft clearly seen, rotating lights, no noise, slowly moving south",Sphere,15 minutes
37.36883,122.0363496,Sunnyvale,CA,12/20/75,large blue light with no sound; was unable to move,Light,N/A
39.8097656,86.3224925,Clermont,IN,12/18/75,Disk-shaped saucer over house w/ a lazer light focused on home,Disk,10 minutes
54.5858674,101.3758979,Cranberry+Ortage+(Canada),MB,12/16/75,Me and two of my friends were snowmobiling on lake atapapuskow and then we stop for a cigarette when we saw a light coming toward us we,Disk,1 hour
30.3321838,81.65565099999999,Jacksonville,FL,12/7/75,WHILE WALKING ON ATLANTIC BOULEVARD IN JACKSONVILLE I WITNESSED A BOOMERANG SHAPED OBJECT ALMOST COLLIDE WITH A COMMERCIAL AIRLINER,Triangle,3-5 MINUTES
38.2526647,85.7584557,Louisville,KY,12/1/75,"bright orange ,very high in space,going from south to the north--going a a fast speed!",Fireball,4mins
34.0928092,118.3286614,Hollywood,CA,12/1/75,Classic Saucer over Hollywood at Christmas Season 1975,Disk,1 minute?
28.9888754,80.9022758,Edgewater,FL,12/1/75,lg glowimg ball Florida 1975  S. of Edgewater  after midnight maybe around 2:00 for an hr. jit looked floating ground level,Fireball,1 hour
39.6731723,119.8834562,Reno/Stead,NV,11/27/75,"Disk shaped craft hovering above house in Stead, Nevada",Disk,5 min
40.9312099,73.89874689999999,Yonkers,NY,11/20/75,A fast object in the night sky,Light,15 minutes
42.2528649,73.790959,Hudson,NY,11/20/75,"I was alone, travelling north east on a local side road (Harry Howard Ave.) coming out of Hudson and on my way home from one of our bus",Unknown,30 sec?
25.7616798,80.1917902,Miami,FL,11/20/75,"At 01:00 hrs looking out my room window I saw about 14 lights moving in the sky, they  began to pair off and move in diffrent direction",Oval,3 hours
25.7616798,80.1917902,Miami,FL,11/16/75,"UFO lights in night sky, one came down and was wittnessed by young girl.",Teardrop,1 hour
25.7616798,80.1917902,Miami,FL,11/15/75,"The object ws sighted from the cockpit of a Choey Lee sloop, docked by a condo on a causwat between Miami &amp; Miami Beach. It first appea",Disk,3 to 4 min
42.6667718,71.70512649999999,Townsend,MA,11/15/75,Bright object resembling a full moon with strobe like chaser lights going around the bottom. Used a spot light then left.,Circle,20 minutes
41.1539465,80.7014662,Girard,OH,11/15/75,low flying oval light with zig zag bands on it .,Oval,45seconds?
40.1053196,85.6802541,Anderson,IN,11/15/75,Large craft with lights and whirring sound. Object stopped mid air. Lights sequenced. Object darted and stopped twice.,Disk,5 minutes
42.6525793,73.7562317,Albany,NY,11/15/75,"UFO Sighting Occurred: 11/?/1975 approx 8:00pm EST Location: Albany, NY Shape: Bright, White light Duration: approx 30 seconds  I just",Circle,30 seconds
42.21460709999999,73.95949399999999,Catskill,NY,11/15/75,On my way across the rip van winkle bridge with my mother as a passenger we stopped my truck when we saw multiple dark gray football sh,Formation,20 seconds
38.6581722,77.2497049,Woodbridge,VA,11/13/75,BRIGHT OBJECTS  CHASED INTO BELMONT BAY,Circle,10 min
38.88233400000001,77.1710914,Falls+Church,VA,11/13/75,"circular,bright multicolored lights rotating around middle of object",Circle,5 min
42.5083482,89.03177649999999,Beloit,WI,11/9/75,a friend and i were walking north thru a field between afton road and and the kruger golf course to meet a third friend. the sky was cl,Disk,30 seconds
35.0241873,110.6973571,Winslow,AZ,11/5/75,"SAW A BLUE FIREBALL  CROSS THE HIWAY IN WINSLOW,ARIZONA   IN 1977",Fireball,3 minutes
34.3984511,82.2467853,Ware+Shoals,SC,11/1/75,Large UFO flies within 50 feet of surprised bystander.,Circle,5-10 minutes
31.5604442,91.40317100000001,Natchez,MS,11/1/75,LARGE GLOWING OVAL SHAPED CRAFT NO IDENTIFING MARKINGS.WENT FROM HOVERING OVER TREES TO THE HORIZON MILES AND MILES AWAY IN ABOUT 2 SEC,Oval,20 SECONDS
33.3178416,117.3205123,Camp+Pendelton,CA,11/1/75,On Camp Pendelton a UFO zig-saged across the base and zoomed off at the speed of light.,Flash,45 seconds
41.7247554,73.47696429999999,Kent,CT,10/30/75,Very low flying object with spinning multicolors. Craft did not seem to spin and had fire coming from rear. Low muffled fire sound.,Circle,10 seconds
37.6100457,82.7279705,Allen,KY,10/30/75,"seen while searching for family members during trick or treat on 31rst of october. heard weird sound, saw streams from rear of craft.va",Disk,2-3 minutes
39.16172419999999,84.74911499999999,Cleves,OH,10/28/75,"As I was driving down Bridgetown Rd. to pick up my son from Taylor High, while going down hill, I saw an object in the sky, it was the",Cigar,don't know about thirty m
29.7355047,94.97742740000001,Baytown,TX,10/24/75,THE OBJECT KEPT PACE WITH OUR CAR ALL THE WAY HOME.,Light,10-15 MINUTES
27.8960019,82.84656100000001,Indian+Rocks+Beach,FL,10/21/75,"Shooting star stops, reverced direction, loops back and then shoots off into night.",Light,10 seconds
31.3151708,85.85521609999999,Enterprise,AL,10/20/75,"Very low, very slow flying, silent, black trapezoid viewed by 4 family members for about two minutes",Other,two minutes
42.3806287,76.8732921,Watkins+Glen,NY,10/20/75,Large wheel of no substance flickering and copying itself.,N/A,10 minutes
41.9972968,117.7189974,McDermott,NV,10/20/75,"A large, glowing ball that changed colors, and drifted overhead and to the South and West of me.",Sphere,3 hours
41.0262417,73.6281964,Greenwich,CT,10/17/75,i made me feel it was a living thing.  that it was alive,Circle,10 minuts
34.2639821,85.86052509999999,Collinsville,AL,10/15/75,It was like something out of star wars,Triangle,15 minutes
46.2971794,109.2587859,Ryegate+(south+of),MT,10/15/75,"10/15/75. Round shape, extremely bright white light, took off (up) when I told it to &quot;come get me&quot;.",Circle,1 hour
44.2602943,72.5746261,Montpelier/Burlington+(between),VT,10/15/75,1970s cop sees massive UFO in rural Vermont,Other,5 minutes
41.3046016,74.1827119,Monroe,NY,10/15/75,Flying saucer lifts off from field without a sound or trace.,Disk,1 minute
35.5978935,82.3998431,Swannanoa,NC,10/15/75,Mother and children witness dome-shaped object with lights ascending from the ground and hovering overhead,Other,15 minutes
33.6598257,85.8316318,Anniston,AL,10/15/75,Blue and round.,Circle,15 minutes
48.1469683,103.6179745,Williston,ND,10/15/75,Missing Time,Disk,5 Minutes
40.8520426,73.1540004,Nesconset,NY,10/15/75,"Large quiet craft,  moving at a very low altitude, heading east over Suffolk County, New York.",Disk,3 minutes
41.7964495,71.6198686,Scituate,RI,10/15/75,Object with orange lights moves straight up in sky to nothingness.,Circle,10 minutes
30.7743596,85.2268735,Marianna,FL,10/15/75,Flying Disk seen in Fl Panhandle,Disk,5 minutes
34.3114982,89.9442567,Batesville,MS,10/15/75,Shiny Silver Sphere seen for about 10 minutes in rural North Mississippi circa 1975,Sphere,10 min
38.3483493,97.017245,Marion,KS,10/15/75,We saw a green object zoom across the sky going at least several thousand mile per hour.,Light,2 seconds
31.1171194,97.72779589999999,Killeen,TX,10/15/75,"Odd occurance over Ft. Hood, Texas",Changing,3-4 min.
34.4508597,112.26933,Polland+Junction,AZ,10/15/75,4  of us saw the object while living near Prescott Arizona,Circle,30 min
39.0839973,77.1527578,Rockville,MD,10/15/75,Abduction middle of night encounter human atired in US Military Uniforms (Airforce) experience some type of Brain Surgery!,Disk,1-2 hours
39.0839973,77.1527578,Rockville,MD,10/15/75,"Floating abduction out of bed into a silver saucer; US military human beings on board, some kind of head surgery performed.",Disk,2 hours at least
41.7001009,71.4161671,Warwick,RI,10/13/75,Silent enormous disc shaped craft.,Disk,20 minutes
32.8546197,79.9748103,North+Charleston,SC,10/10/75,Several Flashing UFO lights over Charleston Naval Base in S.C.,Light,5-6 minutes
33.0581063,112.0476423,Maricopa,AZ,10/1/75,"Group of 4 Orange Objects land near hills just west of small town of Maricopa Arizona... Oct, 1975",Changing,20 min
