lat,lng,city,state,date,specs,shape,duration
18.4795066,66.4063182,Puerto+Nuevo+(Puerto+Rico),PR,12/31/97,"While visiting relatives in Puerto Rico in December, we witnessed a UFO in Puerto Nuevo, PR. I have been searching all over the interne",Cross,3.5min
38.7509488,77.47526669999999,Manassas,VA,12/31/97,observed a formation of approx fifty craft in upper atmosphere traverse night sky.  formation was traversing sky fromwest to east and h,Formation,30 sec
41.2375569,80.81841659999999,Warren,OH,12/31/97,"Gigantic wing, with 12 blue orbs across the rear, flys across the sky over highway.",Other,15 seconds
29.457177,94.6396378,Crystal+Beach,TX,12/31/97,"ROUND WITH RED AND WHITE LIGHTS FLASHING VERY,VERY RAPIDLY AND MOVING AROUND.",Circle,5 MINUTES
30.3674198,89.0928155,Gulfport,MS,12/31/97,"Triangle UFO near Gulfport, MS 12/31/97",Triangle,under 1 min
30.3674198,89.0928155,Gulfport,MS,12/31/97,NOTE:  I received a letter from the witness on 07/16/00.  I sent her a letter asking if she would like to file an offfical report with ,Triangle,unknown
30.6324149,87.03968809999999,Milton+(north+of),FL,12/30/97,"Saw triangle craft with 5 white lights on front and 1 red light on bottom. elev approx 500-1000 ft, moving approx 50 mph in a SW direct",Triangle,one min
34.5362184,117.2927641,Victorville+(east+of),CA,12/30/97,glowing circular object about 30 degrees above the  southwestern horizon.  Was moving slowly down and had no trail like a meteorite. Ob,Circle,4-5 seconds
47.6587802,117.4260466,Spokane,WA,12/27/97,ultra-violet sphere hovered two hours no sound 200 yd.s away 100Ft in air,Light,2 hours
38.6328448,77.29161069999999,Dale+City+(Interstate+95),VA,12/26/97,"3, medium blue, grapefruit-sized lights in a triangular formation in the sky.  It moved rapidly a short distance and then stopped in th",Triangle,45 seconds
33.5773275,96.1783111,Bonham,TX,12/26/97,"Red object moving west to east, person looking southward.  Appear as large as airplanes approaching Dallas/Ft.Worth airport  but travel",Unknown,2 to 3 minutes
34.333395,83.840058,Primrose,GA,12/26/97,"SINGLE WHITE LIGHT JUMPING AROUND IN WEST SKIES OVER GEORGIA, STAYING IN A SMALL AREA.",Light,24 HOURS
34.13224690000001,118.2117257,Los+Angeles+(Eagle+Rock),CA,12/25/97,"12-25-97 a disk shaped U.F.O. - top half silver, bottom black - hovered over Eagle Rock from 9am to 11am.",Disk,2 hours
35.2270869,80.8431267,Charlotte,NC,12/25/97,Similar UFOs sighted exactly a year apart,Light,20-30 sec
41.9837082,71.977296,East+Woodstock,CT,12/23/97,"My brother and i were going down a road with my mother driving the car, when we happened to slow down to go around a sharp curve. my br",Oval,5 seconds or less
41.7600902,70.0827905,Brewster,MA,12/23/97,"While looking at the stars on a clear night, I saw an object, yellow/orange, travel from North to South (nearly 0 to 180 degrees almost",Unknown,3 seconds
38.4495688,78.8689155,Harrisonburg,VA,12/21/97,five stationary lights in a row in the southeastern sky,Light,1 minute(?)
36.1699412,115.1398296,Las+Vegas,NV,12/20/97,"I discovered images on old film from '97, with magnifier. I have 4 6x6 transparencies of New York hotel with UFO on the black sky.",Disk,N/A
34.5400242,112.4685025,Prescott+(North+of),AZ,12/20/97,While driving through Arizona My wife and I witnessed a white object in the sky.,Sphere,1-3 minutes
37.3382082,121.8863286,San+Jose,CA,12/20/97,IT WAS ABOUT 2:20 IN THE MORNING I SEEN A DARK OBJECT ABOUT 40-45 FEET IN THE AIR.IT PASSED RIGHT ABOVE MY HEAD FLYING ABOUT THE PA,Triangle,15 sec
34.1975048,119.1770516,Oxnard,CA,12/18/97,"Huge cigar shaped craft followed our power lines, continuing west out to sea.",Cigar,20-30 seconds
44.4758825,73.21207199999999,Burlington,VT,12/17/97,"Large object at above 50,000 feet:  est speed around 3,000 kts:  diamond design. no visable trail:  est 300 x 300 feet. Have seen in ar",Diamond,3 minutes
44.5439375,73.1479068,Colchester,VT,12/17/97,"Saw bright green light, about 11:45 pass over head going to northeast.  No sound but radio was out for about ten to fifteen seconds.  W",Light,45 seconds
34.0900091,118.3617443,West+Hollywood,CA,12/17/97,"i saw a glowing object moving from east to west, i noticed at about 25 degrees from horizon and followed it to 90 degrees where it appe",Unknown,10mins
29.1871986,82.14009229999999,Ocala,FL,12/17/97,Midnight White Oval / Fireball UFO,Fireball,10 seconds
