lat,lng,city,state,date,specs,shape,duration
38.8338816,104.8213634,Colorado+Springs,CO,12/24/72,A DISK SHAPPED UFO SIGHTED OUTSIDE COLORADO SPRINGS CHRISTMAS EVE 1972,Disk,2 MINUTES
38.4972372,94.9505207,Osowatomie,KS,12/1/72,In 1972 my ex-husband and I were returning from Christmas shopping. I noticed an object following us and coming closer to our car. When,Circle,15 minutes
44.82658439999999,68.6935362,Eddington,ME,12/1/72,Black circle dimly lit outside perimeter can stop dead in air,Circle,1 min.
35.0456297,85.3096801,Chattanooga,TN,12/1/72,Blue Circles &amp; 1 Red Circle float in formation (Alt. 20K to 50K feet),Circle,"hour, roughly"
36.2081098,86.2911024,Lebanon,TN,11/20/72,"11/20/1972  2100,  Tenn Lebanon  oval    30 minutes  usa space craft over friends  house  01/25/09",Oval,1 hour
32.2217429,110.926479,Tucson,AZ,11/8/72,"Dark triangular object emitting &quot;dread&quot;, searching for something, then challenges USAF base security.",Triangle,10-15 min
45.4215296,75.69719309999999,Ottawa+(Canada),ON,11/7/72,"I have lived with this event my whole life and to this day even as a retired Military Air Traffic Controller, I remember the event like",Disk,60 seconds
34.9492586,83.7573948,Hiawassee,GA,11/1/72,Red glowing circular disk over the North Georgia Mountains.,Circle,two minutes
41.7557501,124.2025913,Crescent+City,CA,11/1/72,High pitch tones were probably an encounter with a UFO in Crescent City California during the early 1970s,N/A,30 seconds
41.05929099999999,124.1431246,Trinidad,CA,11/1/72,"Satelite sighting, changing directions to quick for normal.",Light,10 minutes
34.714882,94.6755441,Winding+Stair+Camp+Ground,OK,11/1/72,We could see the  very bright white light outside our camper but no shadows only objects in the light and carbled lanquage,Light,1 hour
31.5279399,87.32470769999999,Monroeville,AL,10/29/72,Fighter jet chasing object in the sky over south Alabama,Cylinder,15 seconds
42.1220124,77.94805749999999,Wellsville,NY,10/25/72,Object seen hovering nearby. Very bright lights through ports.,Disk,10 minutes
38.285274,85.8260299,New+Albany+(Floyd+or+Harrison+County?),IN,10/17/72,Looking for someone who recognize's this sighting  &quot;hayride on farm in Indiana&quot;,Disk,unknown
41.0762077,73.85874609999999,North+Tarrytown,NY,10/15/72,"Fall of 1971 or 1972 between 1pm and 4pm.  Place:  North Tarrytown, New York.  I was 10 or 11 years old, playing in yard with younger b",Disk,45-85 secs
43.653226,79.3831843,Toronto+(Canada),ON,10/15/72,"observed tarnished, oval shaped object with black symbols on side travelling south at a steady speed towards Lake Ontario",Oval,seconds
42.5678534,83.373339,West+Bloomfield,MI,10/10/72,"The UFO was so close, my battery in the car went to zero amps, stalling the engine, turning off my lights and radio.",Disk,2 minutes
36.8890304,83.2077645,Harlan+County,KY,10/10/72,"On october 10, 1972 myself,my 5yrs.daughter,2 neices and 2 nephews were playing tag in the back yard .When we looked over on the ridge",Circle,20minutes
33.3267997,83.3884961,Eatonton,GA,10/8/72,Craft had lighted panels which lit one at a time travelling counter-clockwise.,Disk,Unknown
32.6578265,114.4118901,Fortuna+(foothills),CA,10/5/72,"HUGE ufo , spherical w/translucent force-field  self illumined hour&amp;1/2, 100's witness",Sphere,1 &amp; 1/2
34.870966,82.403252,Greenville/Florence,SC,10/4/72,I HAVE BEEN CHASED BY A HUG BRIGHT LIGHT BEHIND ME IN A CAR AND TRUCK AT NIGHT!,Light,5 minutes
35.00278000000001,82.65306,Pickens/Pumpkintown,SC,10/1/72,Slowly moving boomerang shape with four bluish-white lights on each leading edge; made a humming sound.,Chevron,30+ minutes
