lat,lng,city,state,date,specs,shape,duration
35.393056,97.600556,Colorado/Oklahoma+(in+flight),CO,12/23/73,Metallic disk with rotating orange lights seen from the window of a commercial aircraft between Dallas and Denver.,Disk,1-5 minutes?
47.0378741,122.9006951,Olympia,WA,12/15/73,Diamond shaped object flying south from Seattle towards Portland with 1 light on each corner and a red beam rotating from underneath.,Diamond,appox 10 mins
47.6768927,122.2059833,Kirkland,WA,12/12/73,MY WIFE AND I WERE DRIVING SOUTH ON I405 WHEN I SAW WHAT LOOKED LIKE A LARGE AIRCRAFT ON FIRE DESCENDING INTO THE SEATTLE AIR SPACE. IT,Triangle,3 min
34.456103,92.73045599999999,Glen+Rose,AR,12/5/73,Followed by a bright light .,Light,20 minutes
41.4766571,95.33805489999999,Avoca,IA,12/3/73,Stationary bright white light that turned red and appeared to envelope the object once it started to move at a high speed.,Unknown,1 hour
38.9012225,77.2652604,Vienna,VA,11/25/73,"White cigar shaped object, very fast, no plausible explanation",Cigar,5 seconds
28.0582985,81.8661442,Florida+(central),FL,11/24/73,"While driving to NY with a friend,observed a oval shape craft 40' in diameter ,stood 30' of the ground.",Oval,5 MINUTES
47.76095,122.2055883,Bothell+(Seattle),WA,11/24/73,Saw a light moving very low and made a ninety degree turn at full speed.,Unknown,2 minutes
22.0881391,159.3379818,Kapaa,HI,11/23/73,Five of f us witnessed a cigar-shaped wingless aircraft with a light shining inside of its windows hover over us..,Cigar,10 minutes
30.484841,84.3000406,Talahassee+(Interstate+10+east+of),FL,11/15/73,I almost had a close encounter of the third kind.  Have unique scar on right knee.  Can't remember any enjory,Light,10 minutes
34.669393,87.7005798,Colbert+Heights,AL,11/15/73,Hovering object with circulating yellow and green lights slowly began to move before attaining hyper speed from virtual dead stop,Disk,5 minutes
24.5550593,81.7799871,Key+West,FL,11/15/73,"Saucer craft with red/green alternating lights on its midsection seen within 500 yards, travelling slowly at first, then vanishes",Disk,20-30 seconds
