"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/96 20:00","Tulsa","OK","Cigar","unknown","Cigar shaped object flew over our heads from NE to SW.  Had red, white, and blue strobe lights on it.  Made a high pitched whine as it ","3/16/00"
"12/31/96 20:00","Gardner","MA","Circle","30 seconds","I looked up and saw four circular objects flying in and out of each other. Then they all lined up in a row and took off quickly and dis","10/19/99"
"12/31/96 18:30","Tucson","AZ","Disk","15 minutes","Craft was spotted hovering over the city.","6/12/08"
"12/30/96 02:30","Elkins","WV","N/A","90 sec.","Man witnesses large, brilliantly bright, silver-white light, size of a full moon, passing overhead.  Obj. flashed, then disappeared.","11/2/99"
"12/29/96 19:00","Hartsburg","MO","N/A","5 min.","Relayed rept.:  2x men trapping witness silent, black triangular obj. overhead.  3-4 white strobe lights; blue&amp;red lights.  No sound.","8/5/01"
"12/29/96 20:00","Bastrop","LA","Light","1 hour","due south of bastropA bright light was seen in the sky, and was thought to be a star until it started moving. It moved back and for","3/7/98"
"12/28/96 20:15","Highway 37","CA","N/A","N/A","Young man called to rept. &quot;a ring of lights&quot; in the night sky between Sears Point and Vallejo.  (Facts unclear.  No return call.)","11/2/99"
"12/28/96 20:00","Laredo","TX","Changing","10 seconds","Fiery object falling, breaks into 2 pieces, each dart toward opposite horizons","5/8/15"
"12/28/96 01:00","Rockford","IL","Triangle","20 minutes","Black Triangle about 75 feet width.","9/2/05"
"12/28/96 01:00","Hurst","TX","light","about 1 second","I saw a brilliant white ball of lightmoving roughly straight downward very fastprobably about 1 mile away.  It disapearedbehind trees. ","1/28/99"
"12/26/96 22:40","Fontana","CA","N/A","30 min.","Woman &amp; brother witness 3x peculiar hovering lights.  One of the lights extinguished, other two moved slowly behind nearby trees.","11/2/99"
"12/25/96 22:00","Seward","AK","Light","30 seconds","it was green hovering","1/17/04"
"12/25/96 02:35","Fresno/Stockton (from, to Stockton)","CA","Light","several minutes","Radio show call in, single object obsevred as a bright light, traveling at a high rate of speed in a SE direction from STCN to FAT, lig","11/20/02"
"12/24/96 23:15","Little Rock","AR","Light","10 minutes","No Noise, No nothing except blurry lights,an extremly large object with such speed andmanuvirabilty,stopping and starting, hooveringfor","3/7/98"
"12/24/96 10:30","Harrisburg","PA","Triangle","5 min.","Triangle w/ 1 light on each point.","6/23/99"
"12/22/96 01:45","Reno","NV","N/A","2 sec.","Young man sees a very brigh &quot;ball of blue light&quot; out his window.  It looked like a &quot;single bubble of light, w/ 3-dimensional depth.&quot;","11/2/99"
