"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/09 23:59","El Cajon","CA","Triangle","10 mins.","Three hanging lights in the sky, in triangle formation, with no sound at midnight, New Year's Day 2010.","2/14/10"
"12/31/09 23:46","Austin","TX","Disk","5 minutes","New Years Eve Unkown object in the sky above Downtown Austin Texas","2/14/10"
"12/31/09 23:45","Covina","CA","Light","8 min","Solid orange light appears near Covina, ca.","2/14/10"
"12/31/09 23:30","St. Louis","MO","Circle","2 - 3 minutes","Orange, glowing jelly fish-like object.","2/14/10"
"12/31/09 23:30","Livingston","LA","Unknown","new years","The 12 UFO we seen brite yellow like a street light","2/14/10"
"12/31/09 23:15","Lake Worth","FL","Circle","2 min.","orange sphere. no sound at all.","2/14/10"
"12/31/09 23:15","Jackson","WI","Light","10 seconds","Very fast and bright light crosses sky in less then 10 seconds.","2/14/10"
"12/31/09 23:00","Aberdeen","SD","Formation","3-4 minutes","Orange balls shooting into the air and forming a check mark formation.","2/14/10"
"12/31/09 22:00","Tomball","TX","Circle","2 minutes","An orange object in the sky that got smaller as it moved was spotted in Tomball,Tx.","2/14/10"
"12/31/09 21:45","Mandeville","LA","Disk","45 minutes","1 orange colored craft moved around sky,then blinked out.Then saw about 8 orange craft streak across outer atmosphere in a staggered li","2/14/10"
"12/31/09 21:00","Slidell","LA","Sphere","3 minutes","Two clearly visible, internally lighted spheres, flying in formation toward New Orleans","8/30/10"
"12/31/09 21:00","Mandeville","LA","Light","1 minute","3 orange lights New Year's Eve","2/14/10"
"12/31/09 21:00","Slidell","LA","Sphere","3 mins.","Two lighted translucent spherical craft traveling slowly on a parallel course towards New Orleans, LA","8/24/10"
"12/31/09 21:00","Denver","CO","Triangle","--","Pale blue lights hover near Denver, Colorado in &quot;V&quot; formation","2/14/10"
"12/31/09 10:30","N. Hollywood","CA","Cigar","60-70 seconds","something exploding over Universal Studios in many shining pieces","2/14/10"
"12/31/09 09:30","Spring Hill","TN","Disk","5 or 6 minutes","Three yellowish/white hovering, then quickly disappearing  in a blink/strange shaped air craft","2/14/10"
"12/31/09 05:21","Mexia","TX","Egg","4 seconds","I saw a blue light apear in the sky and it moved around then disapeared!","2/14/10"
"12/31/09 00:00","Lemon Grove","CA","Circle","10 min","Three red lights in formation on New Years Eve right at midnight","2/14/10"
"12/30/09 21:04","Boise","ID","Light","10 seconds","Bright white light moving downward south of Boise then leveling off.","2/14/10"
"12/30/09 19:00","Stanhope","NJ","Light","N/A","Pair of lights seen hovering, or slowly cruising, over Route 80 West.","6/3/10"
"12/30/09 14:00","Gulf of Mexico (over)","TX","Other","6-8 minutes","Five rodlike structures seen at 35,000 feet over Gulf of Mexico.","2/14/10"
"12/30/09 06:20","Meriden","CT","Fireball","15/60mins","seen it three times","2/14/10"
"12/30/09 00:15","Celebration","FL","Triangle","30 seconds","Traingle over Celebration Florida a few minutes past Midnight","2/14/10"
"12/29/09 23:00","Perryville","MD","Circle","10 sec","Dark round shadow blocks light from moon","4/13/10"
