"Date / Time","City","State","Shape","Duration","Summary","Posted"
"12/31/94 22:30","Fontana","CA","Light","10 minutes","Man, wife, and neighbors witness strange, bright red light overhead.  Video-taped for 8-9 min... Obj. ascended, departed.","11/2/99"
"12/31/94 22:00","Orem","UT","N/A","5 minutes","Man &amp; wife, and four neighbors witnessed a strange ball of red, orange, and white light for 5 min.. Left trail","11/20/01"
"12/31/94 18:32","Gig Harbor","WA","N/A","12 minutes","Father, daughter, and  witnesses (astronomers) observe red obj. that ejected smaller objects.  Obj. shot off to SE.","11/2/99"
"12/31/94 18:00","West Union","OH","N/A","N/A","Young man repts. seeing orange dot, which fluttered, descended, disappeared, then suddenly reappeared w/ 3 other objs.","11/2/99"
"12/30/94 04:00","Roy","WA","N/A","3 minutes","Woman sees bright &quot;star,&quot; which moves toward her, glides overhead. Looks like &quot; three tubes joined together.&quot;","11/2/99"
"12/30/94 02:05","Los Angeles","CA","Light","2 min.","Three adults in car north of L.A. observed large, bright, orange ball of light move west.  Left luminous tail.","11/2/99"
"12/29/94 23:10","Oppenhium","NY","Oval","about 5 min.","A large kitchen table sized, ovel with lights going around it went past my house not making a sound.","1/3/01"
"12/29/94 21:45","La Crosse","WA","Delta","N/A","Three seemingly identical black, delta-shaped, ships with a very bright yellow or white &quot;headlight.&quot;","11/20/01"
"12/29/94 19:00","Lakeview","MI","Light","5 minutes","Man stopped on highway to watch bizarre lights moving in night sky.  Other cars stopped to watch them, too.","11/2/99"
"12/26/94 19:30","West Hills","CA","Fireball","5 seconds","Slow fireball, low in the sky","6/4/04"
"12/25/94 23:00","Cincinnati","OH","Circle","5 minutes","On Christmas day we saw an orange ball of light with a ring surrounding it in the sky.","8/7/07"
"12/25/94 04:30","Huntington","WV","Unknown","6 minutes","Kanawha River West Virgina 1994","12/16/05"
"12/24/94 21:00","Sherman Oaks","CA","Triangle","3-5 minutes","Triangular, silent object, descends through clouds then ascends upwards, followed by helicopter.","6/12/08"
"12/24/94 01:39","Seattle","WA","Light","20 sec.","Man witnesses very bright, multi-colored object pass overhead very fast.  Disappeared to the north in 20 sec..","11/2/99"
"12/23/94 21:00","Sloatsburg","NY","Unknown","30 seconds","Bright white light too big to be a helicopter hovering over trees, in a blinks eye it shot up into sky.","5/13/12"
"12/20/94 20:00","Taunton","MA","Other","30 seconds approximately","A humming object,that put me in a trance like experience flying over Taunton,MA","7/16/03"
"12/17/94 20:00","Montreal (Canada)","PQ","Circle","5 mins","hovering craft","8/16/02"
"12/17/94 18:30","Chaska","MN","Oval","3 minutes","Sphere above the horizon, ejecting smaller spheres","11/21/10"
"12/15/94 23:30","Knoxville","IA","Changing","2 hrs?","Hovering object seen high in night sky as a /\ (this should be like an arrowhead) changing or to a ","5/24/99"
"12/15/94 22:00","Carpinteria","CA","Unknown","10 min.","I lived on the beach in Carpinteria at the time of the sighting.  The reason I am writing to you is that I have never heard of the type","8/24/10"
"12/15/94 21:30","Indianapolis","IN","Triangle","30 Seconds","Ok, I was in 7th grade when this happend, but interested in UFO's.  I was coming out of my middle school after a basketball game.  Ther","3/21/03"
"12/15/94 21:00","Alliance","OH","Formation","30 min +","Brightly Colored Orbs Over Portage County","8/5/09"
"12/15/94 18:30","St-Bruno (Canada)","PQ","Sphere","4 minutes","It was very cold, so i was sitting in my car on this little side road off the trans-Canada highway through St-Julie, Quebec. I could se","2/18/01"
"12/15/94 05:00","El Toro","CA","Light","3 mins","Saw a light in the valley moving back and fourth directly over the El Toro Marine Corps Air Station. It left straight up when two F/A-1","1/28/99"
"12/15/94 01:00","Youngstown","OH","Teardrop","30 MINUTES","U.F.O in Youngstown,Oh","4/27/07"
"12/14/94 00:00","Vienna","OH","Other","7-9 hours","HELP!Trumbull, Ohio, 1994, Local Authorities &amp;NBC cite Mass UFO sighting, Gov./Military Denies Incident, flimsy, but effectiveCover UP","6/12/08"
"12/13/94 18:55","Murphy","NC","N/A","N/A","Woman reports seeing strange, lighted obj. with  &quot;arms.&quot;  Many witnesses and written reports.","11/2/99"
"12/12/94 23:00","Greensboro","NC","Oval","5 Minutes","U.F.O. seen over Greensboro, N.C. , unbelievable sighting of a Bright glowing object in the sky.","10/31/08"
"12/10/94 18:40","Temecula","CA","Disk","3-4 mins","Last night, while driving home from work I spotted an unusual looking flying object.The UFO traveled slowly like a blimp.  It was t","12/14/04"
"12/9/94 20:30","Lu Verne","IA","Light","5 Seconds","Large orange ball of light moving slowly across sky.","4/8/02"
"12/9/94 01:00","Cromwell","CT","N/A","8 min.","Woman witnesses bizarre cluster of lights overhead, humming sound, sees strange beam of light &quot;scanning&quot; ground.  Exclnt rept.","11/2/99"
"12/8/94 02:45","McCall","ID","Fireball","10 seconds (?)","Couple awakened by bright lights illuminating home.  Neighbors saw same obj. hovering overhead.  Power failure reptd.","11/20/01"
"12/6/94 21:20","Farmington","MO","Chevron","2 minutes","No lights, no sound, and HUGE.  Quite an ironic sighting.","8/28/03"
"12/5/94 23:00","Sumter","SC","Circle","10 minutes","Large object no engine noise, hovering 75 yards away. producing a light that made no shadows. after short hover time began climbing at ","1/28/99"
"11/29/94 18:00","Phillips","NE","Light","10 minutes","Silent bright multicolored object moved at high speed stopping abruptly to change direction. shot straight up into upper atmosphere","1/30/14"
"11/27/94 22:00","Blanchester","OH","Triangle","2-3 minutes","triangular shaped object over SW Ohio, moving very slowly and completely silent","2/14/08"
"11/27/94 20:00","Spokane","WA","Unknown","5-10 minutes","Twin lights fly overhead","12/20/00"
"11/26/94 17:00","Greensboro","NC","Cigar","20 mIN.","The object moved right and left very fast then a flash of light it split in two objects.","2/14/08"
"11/23/94 07:00","Colon","MI","N/A","N/A","We were waiting for the school bus, when I looked up and saw three circular aircraft flying in a triangular form.","3/17/17"
"11/23/94 03:00","Glendale","CA","Sphere","12 seconds","The craft was a light blue shiny sphere frisbee looking object.It flew left to right  a couple of times then it flew in circles and the","4/2/99"
"11/16/94 19:15","Petoskey","MI","Triangle","20+min.","Object changed shape, color and path.","3/21/03"
"11/15/94 23:25","Coram","NY","Other","2 minutes","It was 5-10 feet above my head and my sunroof  was wide open,","8/21/11"
"11/15/94 23:00","Liberty","KY","Fireball","15 mins","orange firery ball/ pouring out green and purple smoke from beneath./ at night-very visible","12/7/06"
"11/15/94 21:45","Portsmouth","VA","Flash","10 seconds","Two flashes of illuminating green light that lasted 3 seconds each &amp; lit up the surrounding area.","9/12/03"
"11/15/94 21:00","Atlanta","GA","Light","apprx&quot; 20 seconds","HBCCUFO CANADIAN REPORT:  Oval shaped bright light.","7/16/03"
"11/15/94 19:00","Mountain City","TN","Triangle","20 min.","Computer engin. repts. seeing triangular ships over TN almost nightly.  Repts. overhearing radio commo. of  F-15  firing on UFO.","11/2/99"
"11/15/94 04:00","Lucedale","MS","Disk","3-4 min","I was caught in the light","5/15/13"
"11/14/94 21:09","Inverness","FL","Rectangle","N/A","A large rectangular ship making a humming sound was sighted over my house late in 1994.","1/28/99"
"11/14/94 20:00","San Diego","CA","Other","7 minutes","Rectangle lights in circluar motion zig zagging through the sky within seconds.","1/10/14"
"11/12/94 12:00","St. Florian","AL","Disk","5 min","Alien Agricultural Expedition","10/12/01"
"11/11/94 22:20","Plymouth","IN","Diamond","1.5 minutes","My friend and I were walking to my house when we stopped to look at the moon.  We started looking at stars and we saw a little ship com","5/24/99"
"11/11/94 22:00","Plymouth","IN","Triangle","5 mins","1994 in Indiana- Black Triangle with white &amp; red lights hovering then flying away quickly","1/10/09"
"11/10/94 23:00","Vidor","TX","Unknown","2 hours","i believe i was abducted almost directly in front of my home. 500 Lights On Object0: Yes","8/7/07"
"11/10/94 07:13","San Antonio","TX","Circle","about 30 sec.","It was in the morning and this grey ball was floating in the sky.","4/15/00"
"11/5/94 21:00","Alston","MI","Triangle","1 hour","Triangular shaped UFO over house in Alston, Michigan","10/8/07"
"11/5/94 14:00","Hwy I-40 (west of Flagstaff)","AZ","Oval","1 minute","The object was observed by myself and my wife while we were traveling west on I-40.","8/10/99"
"11/3/94 20:30","Palmer (10 miles north of)","AK","Light","20 MINUTES","No sound, traveled extremly fast. Appeared to dip down into the trees. It's incredible light made no reflection onto us or the groud.","11/2/99"
"11/1/94 22:30","Lower Lake (Near)","CA","Disk","10 minutes","&quot;The Dunn sightings&quot;  Two hunters parked at the end of a fire trail near the highest point in the area observed a bright white light in","3/7/98"
"11/1/94 22:00","Ypsilanti (Pittsfield Township)","MI","Unknown","1-3 MIN","AT NIGHT ,WIND 20-25 FROM WEST MED TO HIGH CLOUDS SCATTERED OBERSEVED FUZZY LITE  OBJECT MOVING TO S/W 5-10 MPH NO SHAPE WAS NOTED CLOU","3/7/00"
"11/1/94 01:00","Trezevant","TN","Triangle","10 min","Triangle UFO changes three lives. 500 Lights On Object0: Yes","10/8/07"
"10/31/94 21:00","White Pine","TN","Sphere","15 minutes","Yellowish/orange sphere seen by 4 police officers in East Tn","8/21/11"
"10/31/94 18:00","Spring Valley","CA","Light","45 minutes","red light over Tijuana Mexico viewed from Spring Valley","9/2/05"
"10/30/94 07:00","Spring Hill","FL","Circle","20min","WHITE DOTS OVER SPRINGHILL, FLA","1/31/11"
"10/25/94 21:00","Fish Point","MI","Fireball","10 minutes","2 round balls of fire hovering over Saginaw Bay","8/5/09"
"10/25/94 01:30","San Antonio","TX","Other","10-20 seconds","amorphous, floating ink-spot in the night sky","10/31/08"
"10/24/94 14:30","Charlotte","NC","Disk","1/2 hour","We were under brilliant illumination that was much brighter than the 2:30 pm afternoon clear day sunlight.","12/7/06"
"10/24/94 13:30","Yardville","PA","Circle","10 to 15 minutes","On October 24th, 1994 at about 1:30pm 1:45pm It was a clear blue sky I was looking due west when I noticed High in the sky a bright red","3/2/04"
"10/23/94 15:00","(unknown)","VA","Triangle","Chimney Hill County","3 lighted circular air craft","6/12/02"
"10/22/94 22:00","Berkeley","CA","Light","2 minutes","Points of light in the night sky in Berkeley followed years later by technological assault in San Jose.","8/5/09"
"10/20/94 23:40","Taunton","MA","Circle","8-10 seconds","I observed the Craft at a close enough distance to know it was not anything man made based upon my training and experience. 500 Lig","10/10/11"
"10/20/94 22:00","Stone Ridge","NY","Light","3-4 minutes","strange lights in field sound similar to another area sighting","2/18/01"
"10/20/94 20:30","Stone Ridge","NY","Triangle","10 minutes","While riding home at night, my wife, daughter, and I saw an object in the sky to our left over a cornfield.  From the center of the obj","1/28/99"
"10/20/94 17:00","Marlette","MI","Flash","N/A","was comming north out of the sky. was a bright object, shot out of the sky come down in frot of the car and shot back up in the sky tow","1/28/99"
"10/20/94 10:00","West Grey (Canada)","ON","Sphere","10 minutes","It was an absolute object,it had intent,and I will never forget that night!","3/18/14"
"10/20/94 07:30","Plant City","FL","Disk","5 min","I was following it in my car for a short period of time and watched it disappear before my eyes, it was a clear morning. It amazed me. ","4/2/99"
"10/19/94 07:30","Medina","OH","Sphere","20 minutes","a huge bright orange sphere appeared and dissapeared","9/24/03"
"10/18/94 20:30","Random Lake","AZ","Changing","30 minutes","Stationery changing-form object in night sky with an appearance not of this world.","4/27/04"
"10/17/94 21:30","Berkshire","NY","Triangle","5-10 minutes","V shaped light formation traveling in a south-west to north-east between Binghamton and Ithaca, NY","11/4/02"
"10/17/94 10:35","Kannapolis","NC","Light","20 seconds","brilliant light coming and going","2/8/05"
"10/15/94 23:15","Marshall","TX","Disk","5 seconds","Orange fiery disk flying at tree level","1/28/99"
"10/15/94 23:00","Molalla (near)","OR","Other","3 minutes","black object in sky traveling above river, circle of light appearing to come from it lighting up river in just that area of light","4/27/04"
"10/15/94 22:00","Pittsburgh","PA","Light","30 seconds","It was a clear night in October, about 1994.  I saw a bright white &#8220;star like&#8221; thing in the sky. It was NOT moving. I was facing down t","12/12/09"
"10/15/94 21:00","Outside of Delaware","OH","Teardrop","21:00 to 23:00","Four UFOs and a mothership on tape","10/30/06"
"10/15/94 21:00","Angola","IN","Disk","2 to 3 minutes","Designed like a spare tire, dark back lit port blueish, had been hiding in a forest .","3/31/08"
"10/15/94 20:00","Milwaukee","WI","Triangle","N/A","A ufo with a large circular, white light ing the center with 3 smaller, red lights making a triange shape around the white light.","3/4/03"
"10/15/94 19:00","Neah Bay","WA","Sphere","30 minutes","Metallic sphere floats in the sky...","5/2/11"
"10/15/94 19:00","Oxley","AR","Fireball","Seconds","On the way to my grandfathers house myself and my father witnessed a red fireball hovering in the middle of the old gravel road we were","3/21/14"
"10/15/94 18:00","Ithaca","NY","Light","3 hours","A bright object was seen from a far distance. It gave off a bright white light, sometimes turning gold, the it would turn red and green","11/19/98"
"10/15/94 16:25","Bellevue","WA","N/A","25 min.","Former mil. officer (ret.) w/ son &amp; 4 others witnessed a very bright obj. in cloudless blue sky.  Alternated silver, black, then white.","11/2/99"
"10/15/94 14:00","Circleville","OH","Disk","30 seconds to one minute ","Silver disc saucer hovers above town, then disappears","5/15/06"
"10/15/94 13:00","Stone Ridge","NY","Oval","30 seconds","Sitting on bench at UCCC. Looked up to the West and saw an oval UFO. Closed my eyes because my mind could not believe what it was witne","9/2/05"
